cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
209,11.721,44.61,0.2367,0.2844,0,0,0,0,-1,3,0,50,38,2278,0,1000,215.0,33.0,0,0.0,1.27
210,11.777,55.41,0.2486,0.2969,0,0,0,0,-1,3,0,37,42,2503,0,1000,264.0,111.0,0,0.0,0.82
211,11.821,44.37,0.2723,0.2945,0,0,0,0,-1,3,0,19,50,2392,0,1000,206.0,74.0,0,0.0,0.54
212,11.871,49.94,0.3069,0.3021,0,0,0,0,-1,3,0,12,57,1683,0,1000,216.0,76.0,0,-9.06,-2.82
213,11.914,43.27,0.3225,0.2936,0,0,0,0,-1,3,0,7,62,1013,0,1000,206.0,73.0,0,9.67,1.55
214,11.959,45.07,0.3311,0.2905,0,0,0,0,-1,3,0,272,81,816,0,1000,99.0,73.0,302,9.93,4.48
215,12.004,44.09,0.3403,0.296,0,0,0,0,-1,3,0,270,81,851,0,1000,15.0,84.0,300,10.21,6.49
216,12.049,45.29,0.3541,0.3043,0,0,0,0,-1,3,0,266,80,807,0,1000,0.0,112.0,296,-9.13,1.02
217,12.095,46.47,0.3674,0.3142,0,0,0,0,-1,3,0,263,80,811,0,1000,2.0,120.0,293,-9.43,-2.63
218,12.137,41.83,0.3862,0.3159,0,0,0,0,-1,3,0,262,82,864,0,1000,0.0,90.0,292,-9.48,-5.03
219,12.183,46.26,0.3915,0.3121,0,0,0,0,-1,3,0,259,81,906,0,1000,0.0,93.0,289,-9.36,-6.55
220,12.228,45.04,0.4165,0.3246,0,0,0,0,-1,3,0,252,78,849,0,1000,3.0,141.0,282,-9.74,-7.66
221,12.28,51.89,0.4296,0.3224,0,0,0,0,-1,3,0,253,80,932,0,1000,0.0,94.0,283,-9.67,-8.37
222,12.335,54.81,0.4521,0.3325,0,0,0,0,-1,3,0,251,79,920,0,1000,0.0,129.0,281,-9.98,-8.93
223,12.392,57.12,0.4709,0.334,0,0,0,0,-1,3,0,257,82,960,0,1000,0.0,71.0,287,-10.02,-9.31
224,12.434,41.42,0.4935,0.3541,0,0,0,0,-1,3,0,257,81,931,0,1000,0.0,93.0,287,-10.62,-9.77
225,12.48,46.28,0.5206,0.365,0,0,0,0,-1,3,0,261,81,920,0,1000,0.0,70.0,291,-10.95,-10.18
226,12.522,41.66,0.5363,0.383,0,0,0,0,-1,3,0,265,82,933,0,1000,0.0,42.0,295,-11.49,-10.64
227,12.565,43.13,0.559,0.395,0,0,0,0,-1,3,0,267,82,914,0,1000,0.0,41.0,297,-11.85,-11.06
228,12.605,40.11,0.5869,0.417,0,0,0,0,-1,3,0,271,83,902,0,1000,0.0,37.0,301,-12.51,-11.57
229,12.652,47.37,0.6078,0.4315,0,0,0,0,-1,3,0,273,84,886,0,1000,0.0,31.0,303,-12.94,-12.05
230,12.696,44.03,0.6363,0.4507,0,0,0,0,-1,3,0,276,84,892,0,1000,0.0,20.0,306,-13.52,-12.57
231,12.743,47.14,0.6737,0.4781,0,0,0,0,-1,3,0,281,85,871,0,1000,0.0,12.0,311,-14.34,-13.19
232,12.789,45.28,0.7027,0.5073,0,0,0,0,-1,3,0,286,85,821,0,1000,0.0,10.0,316,-15.22,-13.9
233,12.83,41.63,0.7369,0.5326,0,0,0,0,-1,3,0,290,84,791,0,1000,0.0,6.0,320,-15.98,-14.63
234,12.874,43.75,0.7921,0.5789,0,0,0,0,-1,3,0,293,83,695,0,1000,0.0,8.0,323,-17.37,-15.59
235,12.917,42.48,0.829,0.6154,0,0,0,0,-1,3,0,296,81,615,0,1000,0.0,1.0,326,-18.46,-16.59
236,12.963,46.06,0.8855,0.6769,0,0,0,0,-1,3,0,299,77,480,0,1000,0.0,3.0,329,-20.31,-17.89
237,13.01,47.35,0.9532,0.7538,0,0,0,0,-1,3,0,302,75,351,0,1000,0.0,0.0,332,-22.61,-19.54
238,13.052,42.06,1.0285,0.8465,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,2.0,0,-25.39,-21.59
239,13.099,46.97,1.0704,0.9024,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,3.0,0,-27.07,-23.51
240,13.147,47.91,1.1587,1.0219,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-30.66,-25.78
241,13.189,42.07,1.2363,1.182,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-35.46,-27.26
242,13.235,46.02,1.2845,1.3661,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-40.98,-28.22
243,13.277,42.34,1.2143,1.4351,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-43.05,-28.84
244,13.324,46.74,1.0172,1.2945,0,0,1277,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-38.83,-29.25
245,13.367,43.22,0.5606,0.848,0,0,9597,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-25.44,-27.91
246,13.415,47.49,0.177,0.573,0,0,16457,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.19,-24.16
247,13.463,47.91,0.2005,0.5877,0,0,16459,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-17.63,-21.88
248,13.511,48.68,0.1881,0.5582,0,0,16353,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.75,-20.08
249,13.557,45.42,0.1935,0.5731,0,0,16484,1,-1,3,0,160,0,75,-1,1000,2.0,1.0,0,-17.19,-19.07
250,13.606,49.08,0.1868,0.5613,0,0,16109,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.84,-18.29
251,13.65,43.84,0.1854,0.5628,0,0,16274,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.88,-17.8
252,13.699,48.92,0.1918,0.563,0,0,15493,1,-1,3,0,160,0,75,-1,1000,5.0,2.0,0,-16.89,-17.48
253,13.748,49.27,0.1921,0.5635,0,0,16277,1,-1,3,0,160,0,75,-1,1000,3.0,0.0,0,-16.91,-17.28
254,13.801,52.78,0.1876,0.5615,0,0,15927,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.84,-17.13
255,13.845,44.35,0.1856,0.5653,0,0,16503,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.96,-17.07
256,13.893,48.15,0.1901,0.5625,0,0,16056,1,-1,3,0,160,0,75,-1,1000,2.0,1.0,0,-16.88,-17.0
257,13.935,41.47,0.1897,0.5616,0,0,16554,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.85,-16.95
258,13.979,44.75,0.1867,0.5595,0,0,16645,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-16.79,-16.89
259,14.028,48.63,0.1867,0.5627,0,0,16579,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.88,-16.89
260,14.073,44.59,0.1888,0.5624,0,0,16290,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.87,-16.88
261,14.119,46.1,0.1876,0.5586,0,0,16364,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.76,-16.84
262,14.158,38.86,0.1878,0.562,0,0,16419,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-16.86,-16.85
263,14.208,50.34,0.1895,0.563,0,0,16632,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.89,-16.86
264,14.256,48.03,0.1915,0.5655,0,0,16569,1,-1,3,0,160,0,75,-1,1000,5.0,1.0,0,-16.97,-16.9
265,14.301,45.44,0.1863,0.5635,0,0,16685,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.91,-16.9
266,14.347,45.99,0.1902,0.5653,0,0,16735,1,-1,3,0,160,0,75,-1,1000,0.0,2.0,0,-16.96,-16.92
267,14.389,42.05,0.1859,0.5607,0,0,16983,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.82,-16.89
268,14.444,54.94,0.1928,0.5621,0,0,16660,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.86,-16.88
269,14.491,46.24,0.1916,0.5652,0,0,17245,1,-1,3,0,160,0,75,-1,1000,0.0,3.0,0,-16.95,-16.9
270,14.54,49.31,0.19,0.5655,0,0,16807,1,-1,3,0,160,0,75,-1,1000,2.0,0.0,0,-16.96,-16.93
271,14.588,47.81,0.1898,0.5648,0,0,16684,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.94,-16.93
272,14.631,43.09,0.1893,0.562,0,0,16969,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.86,-16.91
273,14.672,41.57,0.1938,0.5637,0,0,16351,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.91,-16.91
274,14.714,42.04,0.1913,0.5634,0,0,16386,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.9,-16.91
275,14.76,45.31,0.1909,0.5645,0,0,16170,1,-1,3,0,160,0,75,-1,1000,7.0,1.0,0,-16.94,-16.92
276,14.803,42.76,0.1903,0.5625,0,0,16277,1,-1,3,0,160,0,75,-1,1000,2.0,0.0,0,-16.88,-16.9
277,14.85,47.35,0.19,0.5631,0,0,16195,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.89,-16.9
278,14.895,45.48,0.1925,0.5665,0,0,16258,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-16.99,-16.93
279,14.937,41.75,0.1896,0.5626,0,0,16888,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-16.88,-16.91
280,14.985,47.53,0.1878,0.563,0,0,17158,1,-1,3,0,160,0,75,-1,1000,2.0,2.0,0,-16.89,-16.91
281,15.035,50.47,0.1936,0.5668,0,0,16770,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.0,-16.94
282,15.085,49.68,0.1911,0.5653,0,0,16895,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.96,-16.95
283,15.129,44.3,0.1923,0.5614,0,0,17368,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.84,-16.91
284,15.171,42.38,0.193,0.5656,0,0,17410,1,-1,3,0,160,0,75,-1,1000,3.0,1.0,0,-16.97,-16.93
285,15.217,45.87,0.1908,0.5623,0,0,17592,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.87,-16.91
286,15.266,48.73,0.1895,0.562,0,0,17057,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-16.86,-16.89
287,15.309,43.4,0.1914,0.5648,0,0,17255,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.94,-16.91
288,15.35,41.03,0.1895,0.5651,0,0,16883,1,-1,3,0,160,0,75,-1,1000,2.0,0.0,0,-16.95,-16.92
289,15.394,43.66,0.1891,0.565,0,0,17286,1,-1,3,0,160,0,75,-1,1000,4.0,1.0,0,-16.95,-16.93
290,15.438,44.01,0.1912,0.5645,0,0,16575,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-16.94,-16.93
291,15.484,45.64,0.1926,0.5658,0,0,17706,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-16.97,-16.95
292,15.532,48.58,0.1886,0.5673,0,0,18137,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.02,-16.97
293,15.578,45.55,0.1902,0.5784,0,0,18635,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.35,-17.11
294,15.625,46.81,0.1905,0.5871,0,0,18247,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-17.61,-17.28
295,15.668,43.23,0.1905,0.5858,0,0,18545,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-17.57,-17.38
296,15.711,43.24,0.1915,0.5884,0,0,17955,1,-1,3,0,160,0,75,-1,1000,3.0,0.0,0,-17.65,-17.48
297,15.759,47.48,0.1939,0.586,0,0,18457,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-17.58,-17.51
298,15.803,44.47,0.1945,0.5941,0,0,18968,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.82,-17.62
299,15.85,47.2,0.2041,0.5947,0,0,20106,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.84,-17.7
300,15.895,44.25,0.2082,0.5984,0,0,20649,1,-1,3,0,160,0,75,-1,1000,3.0,1.0,0,-17.95,-17.79
301,15.947,52.68,0.2158,0.5933,0,0,20874,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.8,-17.79
302,15.996,48.33,0.2137,0.5991,0,0,21130,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-17.97,-17.85
303,16.055,59.83,0.2118,0.5993,0,0,21515,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-17.98,-17.9
304,16.103,47.46,0.217,0.5963,0,0,21381,1,-1,3,0,160,0,75,-1,1000,4.0,0.0,0,-17.89,-17.9
305,16.148,45.55,0.2194,0.5947,0,0,21491,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-17.84,-17.88
306,16.191,42.43,0.2198,0.5934,0,0,21544,1,-1,3,0,160,0,75,-1,1000,2.0,0.0,0,-17.8,-17.85
307,16.232,41.63,0.2285,0.5922,0,0,21349,1,-1,3,0,160,0,75,-1,1000,3.0,0.0,0,-17.77,-17.82
308,16.288,55.09,0.2242,0.5948,0,0,21512,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.84,-17.83
309,16.329,41.5,0.2357,0.5954,0,0,21552,1,-1,3,0,160,0,75,-1,1000,5.0,0.0,0,-17.86,-17.84
310,16.385,55.65,0.2302,0.5943,0,0,21457,1,-1,3,0,160,0,75,-1,1000,5.0,0.0,0,-17.83,-17.84
311,16.428,43.0,0.2275,0.5939,0,0,21117,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-17.82,-17.83
312,16.472,43.98,0.2356,0.5952,0,0,21270,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-17.86,-17.84
313,16.516,44.07,0.257,0.6009,0,0,21033,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-18.03,-17.91
314,16.556,39.83,0.4948,0.7388,0,0,16236,1,-1,3,0,160,0,75,-1,1000,2.0,0.0,0,-22.16,-19.4
315,16.603,47.3,0.7396,1.0816,0,0,5661,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-32.45,-23.11
316,16.648,44.96,0.6283,1.2662,0,0,6865,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-37.99,-25.52
317,16.703,55.21,0.2998,1.2137,0,0,8644,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-36.41,-27.09
318,16.775,72.24,0.1038,0.9514,0,0,8508,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-28.54,-27.6
319,16.822,46.84,0.1105,0.7839,0,0,7643,1,-1,3,0,6,44,535,0,1000,72.0,0.0,0,-23.52,-26.17
320,16.875,52.9,0.0836,0.7352,0,0,7402,1,-1,3,0,6,43,630,0,1000,81.0,0.0,0,-22.05,-24.73
321,16.921,45.64,0.0978,0.6945,0,0,7378,1,-1,3,0,8,43,789,0,1000,79.0,1.0,0,-20.83,-23.37
322,16.966,44.83,0.1065,0.6439,0,0,5584,1,-1,3,0,10,43,964,0,1000,77.0,0.0,0,-19.32,-21.95
323,17.009,43.58,0.1049,0.5966,0,0,5455,1,-1,3,0,11,42,1102,0,1000,82.0,0.0,0,-17.9,-20.53
324,17.068,59.05,0.1007,0.5513,0,0,4411,1,-1,3,0,13,42,1265,0,1000,92.0,0.0,0,-16.54,-19.13
325,17.116,48.17,0.1073,0.4779,0,0,2779,1,-1,3,0,17,41,1497,0,1000,112.0,0.0,0,-14.34,-17.45
326,17.162,45.19,0.1092,0.4395,0,0,2080,1,-1,3,0,20,41,1605,0,1000,107.0,0.0,0,-13.19,-15.96
327,17.218,56.93,0.1069,0.3859,0,0,0,2,-1,4,0,24,42,1733,0,1000,111.0,0.0,0,-11.58,-14.43
328,17.27,51.5,0.1057,0.3346,0,0,0,0,-1,4,0,28,42,1874,0,1000,103.0,3.0,0,-10.04,-12.89
329,17.32,50.0,0.0979,0.2879,0,0,303,0,-1,4,0,33,43,2015,0,1000,110.0,0.0,0,0.0,-8.38
330,17.37,50.27,0.0957,0.253,0,0,0,0,-1,4,0,36,43,2157,0,1000,113.0,0.0,0,0.0,-5.45
331,17.448,77.38,0.0998,0.2287,0,0,0,0,-1,4,0,37,45,2316,0,1000,127.0,1.0,0,0.0,-3.54
332,17.493,45.4,0.0975,0.197,0,0,0,0,-1,4,0,34,48,2632,0,1000,124.0,0.0,0,0.0,-2.3
333,17.54,46.74,0.1042,0.1698,0,0,0,0,-1,4,0,32,50,2846,0,1000,130.0,0.0,0,0.0,-1.5
334,17.583,43.19,0.1006,0.1528,0,0,0,0,-1,4,0,28,53,3164,0,1000,160.0,2.0,0,0.0,-0.97
335,17.643,59.82,0.1042,0.1545,0,0,0,0,-1,4,0,22,60,3162,0,1000,167.0,5.0,0,0.0,-0.63
336,17.697,54.38,0.107,0.1419,0,0,0,0,-1,4,0,17,71,2736,0,1000,191.0,1.0,0,0.0,-0.41
337,17.755,57.51,0.1162,0.1456,0,0,0,0,-1,4,0,13,88,1717,0,1000,219.0,4.0,0,0.0,-0.27
338,17.813,58.21,0.0985,0.1355,0,0,0,0,-1,4,0,11,101,902,0,1000,35.0,3.0,0,0.0,-0.17
339,17.853,40.6,0.1166,0.1285,0,0,0,0,-1,4,0,160,0,75,-1,1000,1.0,4.0,0,0.0,-0.11
340,17.909,55.97,0.0972,0.1212,0,0,0,0,-1,4,0,160,0,75,-1,1000,2.0,1.0,0,0.0,-0.07
341,17.957,47.82,0.1089,0.1293,0,0,0,0,-1,4,0,160,0,75,-1,1000,0.0,0.0,0,0.0,-0.05
