cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
207,11.5,40.05,0.2877,0.2909,0,0,0,0,-1,3,1,160,0,75,-1,1000,216.0,293.0,0,0.0,-0.0
208,11.544,43.89,0.2992,0.297,0,0,0,0,-1,3,1,160,0,75,-1,1000,79.0,255.0,0,0.0,-0.0
209,11.594,49.64,0.3018,0.3134,0,0,0,0,-1,3,1,203,55,465,0,1000,6.0,430.0,233,12.07,4.23
210,11.64,46.05,0.3097,0.3142,0,0,0,0,-1,3,1,199,73,829,0,1000,1.0,338.0,229,12.39,7.08
211,11.683,43.37,0.3326,0.325,0,0,0,0,-1,3,1,203,73,847,0,1000,0.0,343.0,233,13.3,9.26
212,11.731,47.96,0.3466,0.3308,0,0,0,0,-1,3,1,204,72,822,0,1000,0.0,350.0,234,13.87,10.87
213,11.786,55.13,0.3604,0.3312,0,0,0,0,-1,3,1,202,75,942,0,1000,1.0,315.0,232,14.42,12.11
214,11.827,40.85,0.3739,0.3348,0,0,0,0,-1,3,1,198,75,939,0,1000,0.0,315.0,228,14.96,13.11
215,11.875,48.02,0.3769,0.3279,0,0,0,0,-1,3,1,194,75,1000,0,1000,2.0,272.0,224,15.08,13.8
216,11.92,44.65,0.4098,0.3394,0,0,0,0,-1,3,1,184,75,974,0,1000,2.0,316.0,214,16.39,14.71
217,11.963,43.35,0.4225,0.3277,0,0,0,0,-1,3,0,179,77,1086,0,1000,0.0,203.0,209,-9.83,6.12
218,12.006,43.02,0.4467,0.3331,0,0,0,0,-1,3,0,169,73,935,0,1000,61.0,227.0,199,-9.99,0.48
219,12.06,54.26,0.4849,0.3241,0,0,0,0,-1,3,0,156,77,1020,0,1000,159.0,59.0,186,-9.72,-3.09
220,12.107,47.19,0.505,0.3144,0,0,0,0,-1,3,0,145,77,985,0,1000,258.0,0.0,175,-9.43,-5.31
221,12.152,44.56,0.5126,0.3125,0,0,0,0,-1,3,0,136,79,1080,0,1000,206.0,0.0,166,-9.38,-6.73
222,12.194,42.32,0.5266,0.3163,0,0,0,0,-1,3,0,128,77,968,0,1000,277.0,0.0,158,-9.49,-7.7
223,12.241,46.41,0.5405,0.3177,0,0,0,0,-1,3,0,124,79,1019,0,1000,196.0,0.0,154,-9.53,-8.34
224,12.281,39.89,0.5627,0.3327,0,0,0,0,-1,3,0,121,81,1065,0,1000,138.0,0.0,151,-9.98,-8.91
225,12.323,42.14,0.5695,0.339,0,0,0,0,-1,3,0,120,81,1056,0,1000,141.0,0.0,150,-10.17,-9.35
226,12.369,46.18,0.5914,0.3528,0,0,0,0,-1,3,0,118,84,1136,0,1000,98.0,0.0,148,-10.58,-9.78
227,12.41,40.8,0.5984,0.355,0,0,0,0,-1,3,0,118,85,1211,0,1000,57.0,0.0,148,-10.65,-10.09
228,12.451,40.98,0.6287,0.3676,0,0,0,0,-1,3,0,118,83,1068,0,1000,115.0,0.0,148,-11.03,-10.42
229,12.496,45.39,0.6574,0.3831,0,0,0,0,-1,3,0,118,87,1163,0,1000,43.0,0.0,148,-11.49,-10.79
230,12.543,46.84,0.6933,0.4052,0,0,0,0,-1,3,0,119,88,1126,0,1000,46.0,0.0,149,-12.16,-11.27
231,12.591,47.94,0.7241,0.43,0,0,0,0,-1,3,0,119,89,1126,0,1000,29.0,0.0,149,-12.9,-11.84
232,12.635,44.01,0.7694,0.4505,0,0,0,0,-1,3,0,121,90,1108,0,1000,14.0,0.0,151,-13.52,-12.43
233,12.679,44.08,0.8096,0.4713,0,0,0,0,-1,3,0,122,91,1055,0,1000,45.0,0.0,152,-14.14,-13.03
234,12.723,43.74,0.8592,0.5033,0,0,0,0,-1,3,0,124,93,1045,0,1000,37.0,0.0,154,-15.1,-13.75
235,12.767,44.75,0.9013,0.5288,0,0,0,0,-1,3,0,125,94,998,0,1000,23.0,0.0,155,-15.86,-14.49
236,12.813,45.64,0.9592,0.5637,0,0,0,0,-1,3,0,128,96,931,0,1000,30.0,0.0,158,-16.91,-15.34
237,12.858,45.26,1.0392,0.6207,0,0,0,0,-1,3,0,132,99,860,0,1000,37.0,0.0,149.34,-18.62,-16.49
238,12.9,41.39,1.1231,0.6976,0,0,0,0,-1,3,0,138,101,693,0,1000,23.0,0.0,141.61,-20.93,-18.04
239,12.942,42.66,1.2144,0.7801,0,0,0,0,-1,3,0,160,0,75,-1,1000,23.0,0.0,0,-23.4,-19.92
240,12.986,43.68,1.2789,0.8534,0,0,0,0,-1,3,0,160,0,75,-1,1000,21.0,0.0,0,-25.6,-21.91
241,13.025,38.92,1.4255,0.9929,0,0,0,0,-1,3,0,160,0,75,-1,1000,7.0,16.0,0,-29.79,-24.67
242,13.078,53.06,1.4498,1.1164,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,6.0,0,-33.49,-26.53
243,13.12,42.45,1.4147,1.3298,0,0,0,0,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-39.9,-27.75
244,13.167,46.92,1.2672,1.2659,0,0,919,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-37.98,-28.53
245,13.213,45.6,0.491,0.5482,0,0,11867,1,-1,3,0,160,0,75,-1,1000,1.0,2.0,0,-16.45,-24.3
246,13.256,42.53,0.5641,0.6323,0,0,9813,1,-1,3,0,160,0,75,-1,1000,3.0,3.0,0,-18.97,-22.44
247,13.317,61.07,0.5648,0.6316,0,0,10466,1,-1,3,0,160,0,75,-1,1000,5.0,7.0,0,-18.95,-21.21
248,13.373,56.44,0.5728,0.6385,0,0,9822,1,-1,3,0,160,0,75,-1,1000,1.0,7.0,0,-19.16,-20.49
249,13.418,45.08,0.5789,0.6356,0,0,10073,1,-1,3,0,160,0,75,-1,1000,2.0,2.0,0,-19.07,-20.0
250,13.461,43.1,0.5771,0.6445,0,0,10678,1,-1,3,0,160,0,75,-1,1000,5.0,5.0,0,-19.33,-19.76
251,13.509,47.58,0.5762,0.6338,0,0,9864,1,-1,3,0,160,0,75,-1,1000,5.0,13.0,0,-19.01,-19.5
252,13.55,41.37,0.5763,0.6361,0,0,10511,1,-1,3,0,160,0,75,-1,1000,11.0,1.0,0,-19.08,-19.36
253,13.598,47.66,0.5747,0.6374,0,0,10363,1,-1,3,0,160,0,75,-1,1000,6.0,3.0,0,-19.12,-19.27
254,13.646,48.42,0.5739,0.6373,0,0,10348,1,-1,3,0,160,0,75,-1,1000,7.0,7.0,0,-19.12,-19.22
255,13.693,47.18,0.5763,0.6358,0,0,10576,1,-1,3,0,160,0,75,-1,1000,13.0,6.0,0,-19.07,-19.17
256,13.737,43.43,0.5784,0.6411,0,0,10564,1,-1,3,0,160,0,75,-1,1000,6.0,3.0,0,-19.23,-19.19
257,13.78,43.46,0.5732,0.6471,0,0,10468,1,-1,3,0,160,0,75,-1,1000,2.0,7.0,0,-19.41,-19.27
258,13.826,45.39,0.5748,0.644,0,0,11163,1,-1,3,0,160,0,75,-1,1000,8.0,12.0,0,-19.32,-19.29
259,13.874,47.86,0.5755,0.636,0,0,10805,1,-1,3,0,160,0,75,-1,1000,10.0,8.0,0,-19.08,-19.21
260,13.917,42.98,0.5705,0.6437,0,0,11242,1,-1,3,0,160,0,75,-1,1000,6.0,4.0,0,-19.31,-19.25
261,13.96,43.58,0.5759,0.6333,0,0,11153,1,-1,3,0,160,0,75,-1,1000,2.0,6.0,0,-19.0,-19.16
262,14.027,66.43,0.5805,0.6384,0,0,11230,1,-1,3,0,160,0,75,-1,1000,6.0,10.0,0,-19.15,-19.16
263,14.081,54.95,0.5788,0.6315,0,0,11193,1,-1,3,0,160,0,75,-1,1000,14.0,4.0,0,-18.94,-19.08
264,14.141,59.93,0.5729,0.6436,0,0,11631,1,-1,3,0,160,0,75,-1,1000,3.0,7.0,0,-19.31,-19.16
265,14.19,48.87,0.5777,0.6364,0,0,11664,1,-1,3,0,160,0,75,-1,1000,4.0,7.0,0,-19.09,-19.14
266,14.235,44.74,0.5742,0.632,0,0,12023,1,-1,3,0,160,0,75,-1,1000,5.0,4.0,0,-18.96,-19.07
267,14.276,41.02,0.5721,0.635,0,0,11955,1,-1,3,0,160,0,75,-1,1000,6.0,5.0,0,-19.05,-19.07
268,14.334,57.83,0.5752,0.6363,0,0,11824,1,-1,3,0,160,0,75,-1,1000,11.0,4.0,0,-19.09,-19.07
269,14.376,42.15,0.5777,0.6373,0,0,11949,1,-1,3,0,160,0,75,-1,1000,4.0,7.0,0,-19.12,-19.09
270,14.421,45.2,0.5751,0.6401,0,0,11844,1,-1,3,0,160,0,75,-1,1000,3.0,7.0,0,-19.2,-19.13
271,14.467,46.15,0.5746,0.6323,0,0,12014,1,-1,3,0,160,0,75,-1,1000,10.0,10.0,0,-18.97,-19.07
272,14.509,41.63,0.5775,0.6351,0,0,12757,1,-1,3,0,160,0,75,-1,1000,11.0,9.0,0,-19.05,-19.07
273,14.553,43.56,0.5751,0.6353,0,0,12399,1,-1,3,0,160,0,75,-1,1000,6.0,13.0,0,-19.06,-19.06
274,14.599,46.8,0.5775,0.6338,0,0,12589,1,-1,3,0,160,0,75,-1,1000,7.0,7.0,0,-19.01,-19.05
275,14.646,46.78,0.577,0.6353,0,0,12558,1,-1,3,0,160,0,75,-1,1000,12.0,6.0,0,-19.06,-19.05
276,14.694,47.86,0.5751,0.6313,0,0,12912,1,-1,3,0,160,0,75,-1,1000,9.0,4.0,0,-18.94,-19.01
277,14.756,62.41,0.5816,0.6337,0,0,12605,1,-1,3,0,160,0,75,-1,1000,8.0,4.0,0,-19.01,-19.01
278,14.804,47.31,0.5778,0.6352,0,0,13051,1,-1,3,0,160,0,75,-1,1000,6.0,8.0,0,-19.06,-19.03
279,14.858,54.02,0.5755,0.6338,0,0,12981,1,-1,3,0,160,0,75,-1,1000,7.0,4.0,0,-19.01,-19.02
280,14.904,46.61,0.5747,0.637,0,0,12896,1,-1,3,0,160,0,75,-1,1000,15.0,11.0,0,-19.11,-19.05
281,14.953,48.31,0.578,0.6401,0,0,13547,1,-1,3,0,160,0,75,-1,1000,15.0,8.0,0,-19.2,-19.1
282,15.002,48.85,0.5767,0.6332,0,0,13488,1,-1,3,0,160,0,75,-1,1000,8.0,2.0,0,-19.0,-19.07
283,15.048,46.52,0.5748,0.6338,0,0,13643,1,-1,3,0,160,0,75,-1,1000,11.0,12.0,0,-19.01,-19.05
284,15.097,48.86,0.5758,0.6332,0,0,13763,1,-1,3,0,160,0,75,-1,1000,15.0,7.0,0,-19.0,-19.03
285,15.14,43.15,0.5753,0.6341,0,0,14078,1,-1,3,0,160,0,75,-1,1000,12.0,7.0,0,-19.02,-19.03
286,15.188,47.66,0.572,0.6326,0,0,13992,1,-1,3,0,160,0,75,-1,1000,15.0,10.0,0,-18.98,-19.01
287,15.232,44.38,0.5722,0.6352,0,0,13983,1,-1,3,0,160,0,75,-1,1000,10.0,7.0,0,-19.06,-19.03
288,15.276,43.87,0.5739,0.6369,0,0,14272,1,-1,3,0,160,0,75,-1,1000,15.0,18.0,0,-19.11,-19.05
289,15.323,47.47,0.577,0.6343,0,0,14159,1,-1,3,0,160,0,75,-1,1000,9.0,11.0,0,-19.03,-19.05
290,15.366,42.9,0.5732,0.637,0,0,14687,1,-1,3,0,160,0,75,-1,1000,21.0,21.0,0,-19.11,-19.07
291,15.412,45.61,0.5792,0.6302,0,0,14424,1,-1,3,0,160,0,75,-1,1000,9.0,12.0,0,-18.91,-19.01
292,15.466,53.95,0.5747,0.6354,0,0,14131,1,-1,3,0,160,0,75,-1,1000,11.0,6.0,0,-19.06,-19.03
293,15.511,45.55,0.5741,0.6391,0,0,13904,1,-1,3,0,160,0,75,-1,1000,15.0,12.0,0,-19.17,-19.08
294,15.555,43.32,0.5767,0.6352,0,0,14287,1,-1,3,0,160,0,75,-1,1000,6.0,12.0,0,-19.06,-19.07
295,15.612,57.38,0.5817,0.642,0,0,15828,1,-1,3,0,160,0,75,-1,1000,5.0,8.0,0,-19.26,-19.14
296,15.654,41.73,0.6011,0.6756,0,0,17043,1,-1,3,0,160,0,75,-1,1000,6.0,4.0,0,-20.27,-19.53
297,15.7,46.56,0.6133,0.6733,0,0,17115,1,-1,3,0,160,0,75,-1,1000,4.0,4.0,0,-20.2,-19.77
298,15.751,50.43,0.6099,0.677,0,0,16427,1,-1,3,0,160,0,75,-1,1000,7.0,3.0,0,-20.31,-19.96
299,15.795,44.32,0.5968,0.6759,0,0,15851,1,-1,3,0,160,0,75,-1,1000,4.0,1.0,0,-20.28,-20.07
300,15.843,47.89,0.5937,0.6685,0,0,15844,1,-1,3,0,160,0,75,-1,1000,6.0,3.0,0,-20.06,-20.06
301,15.884,40.67,0.6014,0.6813,0,0,16699,1,-1,3,0,160,0,75,-1,1000,6.0,2.0,0,-20.44,-20.2
302,15.928,43.78,0.6196,0.6888,0,0,16804,1,-1,3,0,160,0,75,-1,1000,7.0,4.0,0,-20.66,-20.36
303,15.98,52.93,0.628,0.693,0,0,16897,1,-1,3,0,160,0,75,-1,1000,7.0,3.0,0,-20.79,-20.51
304,16.028,47.86,0.6267,0.6944,0,0,17131,1,-1,3,0,160,0,75,-1,1000,5.0,1.0,0,-20.83,-20.62
305,16.088,60.0,0.633,0.6932,0,0,16987,1,-1,3,0,160,0,75,-1,1000,1.0,0.0,0,-20.8,-20.68
306,16.144,55.44,0.6287,0.7056,0,0,16927,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-21.17,-20.85
307,16.194,50.69,0.6302,0.6952,0,0,16974,1,-1,3,0,160,0,75,-1,1000,1.0,2.0,0,-20.85,-20.85
308,16.241,46.13,0.6302,0.7053,0,0,16787,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-21.16,-20.96
309,16.29,49.9,0.6362,0.7051,0,0,16621,1,-1,3,0,160,0,75,-1,1000,3.0,0.0,0,-21.15,-21.03
310,16.334,43.55,0.6381,0.703,0,0,16672,1,-1,3,0,160,0,75,-1,1000,7.0,1.0,0,-21.09,-21.05
311,16.383,48.77,0.6459,0.7081,0,0,16663,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-21.24,-21.12
312,16.432,49.39,0.6431,0.7091,0,0,16324,1,-1,3,0,160,0,75,-1,1000,1.0,1.0,0,-21.27,-21.17
313,16.479,47.06,0.6476,0.7123,0,0,16107,1,-1,3,0,160,0,75,-1,1000,3.0,2.0,0,-21.37,-21.24
314,16.524,45.17,0.6496,0.7088,0,0,16172,1,-1,3,0,160,0,75,-1,1000,0.0,0.0,0,-21.26,-21.25
315,16.566,41.96,0.6529,0.7087,0,0,16289,1,-1,3,0,160,0,75,-1,1000,1.0,2.0,0,-21.26,-21.25
316,16.611,44.65,0.6495,0.7086,0,0,16134,1,-1,3,0,160,0,75,-1,1000,0.0,1.0,0,-21.26,-21.25
317,16.658,47.45,0.6527,0.7052,0,0,15930,1,-1,3,0,160,0,75,-1,1000,2.0,2.0,0,-21.15,-21.22
318,16.7,41.39,0.6523,0.7075,0,0,15748,1,-1,3,0,160,0,75,-1,1000,1.0,1.0,0,-21.23,-21.22
