cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,traffic_light,target_x,target_y,target_area,target_type,parking_area,purple_left,purple_right,Err,dir_raw,dir_cmd
213,11.519,47.57,0.1898,0.1881,0,0,1768,1,1,1,1,160,0,75,-1,1000,2.0,117.0,0,0.0,-0.0
214,11.561,41.24,0.2293,0.2006,0,0,1591,1,1,1,1,160,0,75,-1,1000,2.0,105.0,0,0.0,-0.0
215,11.607,46.82,0.3023,0.2168,0,0,1467,1,1,1,1,160,0,75,-1,1000,1.0,121.0,0,9.07,3.17
216,11.658,50.32,0.3559,0.2276,0,0,1367,1,1,1,1,160,0,75,-1,1000,0.0,156.0,0,10.68,5.8
217,11.701,43.7,0.3551,0.2062,0,0,909,1,1,1,1,160,0,75,-1,1000,0.0,0.0,0,10.65,7.5
218,11.751,49.18,0.3236,0.176,0,0,914,1,1,1,1,160,0,75,-1,1000,0.0,1.0,0,9.71,8.27
219,11.796,45.24,0.3255,0.1777,0,0,1240,1,1,1,1,160,0,75,-1,1000,0.0,5.0,0,9.76,8.79
220,11.845,49.23,0.3266,0.1822,0,0,1352,1,1,1,1,160,0,75,-1,1000,0.0,4.0,0,9.8,9.15
221,11.889,44.11,0.3097,0.1815,0,0,1600,1,1,1,1,160,0,75,-1,1000,2.0,0.0,0,9.29,9.2
222,11.932,43.02,0.3023,0.1722,0,0,1845,1,1,1,1,160,0,75,-1,1000,1.0,8.0,0,9.07,9.15
223,11.977,44.57,0.3002,0.1799,0,0,2202,1,1,1,1,160,0,75,-1,1000,0.0,8.0,0,9.01,9.1
224,12.022,44.84,0.3013,0.1882,0,0,2406,1,1,1,1,160,0,75,-1,1000,0.0,2.0,0,9.04,9.08
225,12.068,46.25,0.3056,0.1846,0,0,2938,1,1,1,1,160,0,75,-1,1000,0.0,3.0,0,9.17,9.11
226,12.112,44.52,0.2995,0.1925,0,0,3379,1,1,1,1,160,0,75,-1,1000,5.0,22.0,0,0.0,5.92
227,12.154,41.65,0.2915,0.1935,0,0,3813,1,1,1,1,160,0,75,-1,1000,16.0,50.0,0,0.0,3.85
228,12.203,48.5,0.2877,0.1898,0,0,3366,1,1,1,1,160,0,75,-1,1000,16.0,81.0,0,0.0,2.5
229,12.249,46.03,0.289,0.1986,0,0,2421,1,1,1,1,160,0,75,-1,1000,34.0,52.0,0,0.0,1.63
230,12.297,48.49,0.2884,0.1952,0,0,2283,1,1,1,1,160,0,75,-1,1000,52.0,0.0,0,0.0,1.06
231,12.341,44.07,0.2776,0.1989,0,0,1693,1,1,1,1,160,0,75,-1,1000,19.0,0.0,0,0.0,0.69
232,12.608,266.42,0.2777,0.1952,0,0,0,2,1,2,1,160,0,75,-1,1000,8.0,0.0,0,0.0,0.45
233,12.652,44.91,0.295,0.1553,0,0,0,0,1,2,0,296,26,536,0,1000,0.0,100.0,326,16.3,5.54
234,12.697,44.93,0.2869,0.1393,248,0,0,0,1,2,0,285,24,501,0,1000,0.0,138.0,315,15.75,8.85
235,12.742,44.12,0.3026,0.1345,266,0,0,0,1,2,0,271,23,536,0,1000,0.0,150.0,301,9.08,8.93
236,12.785,43.74,0.2949,0.1278,310,0,0,0,1,2,0,270,21,528,0,1000,0.0,105.0,300,15.0,11.05
237,12.828,42.95,0.2973,0.128,913,1,0,0,1,2,0,268,22,585,0,1000,0.0,97.0,298,14.9,12.4
238,12.876,47.87,0.2941,0.1251,575,2,0,0,1,2,0,264,24,623,0,1000,0.0,152.0,294,14.7,13.21
239,12.916,40.31,0.2895,0.1238,878,1,0,0,1,2,0,261,23,645,0,1000,0.0,187.0,291,14.55,13.68
240,12.963,46.33,0.2955,0.1293,1319,1,0,0,1,2,0,258,23,620,0,1000,0.0,195.0,288,14.4,13.93
241,13.006,43.37,0.2963,0.1262,879,1,0,0,1,2,0,253,23,673,0,1000,0.0,167.0,283,14.15,14.01
242,13.048,41.69,0.2866,0.113,1813,1,0,0,1,2,0,248,23,829,0,1000,0.0,177.0,278,13.9,13.97
243,13.098,50.2,0.2905,0.1168,2011,1,0,0,1,2,0,244,24,831,0,1000,0.0,164.0,274,13.7,13.88
244,13.142,43.84,0.2854,0.1186,1767,1,0,0,1,2,0,236,24,947,0,1000,0.0,163.0,266,13.3,13.67
245,13.187,45.34,0.2911,0.1202,1876,1,0,0,1,2,0,231,24,1044,0,1000,0.0,136.0,261,13.05,13.46
246,13.232,45.24,0.2781,0.1153,896,1,0,0,1,2,0,223,25,1132,0,1000,0.0,163.0,253,12.65,13.17
247,13.278,45.93,0.2694,0.1013,0,0,0,0,1,2,0,216,26,1251,0,1000,0.0,173.0,246,12.3,12.87
248,13.322,43.52,0.2687,0.1075,0,0,0,0,1,2,0,209,26,1300,0,1000,0.0,223.0,239,11.95,12.55
249,13.367,45.3,0.2534,0.0905,0,0,0,0,1,2,0,200,28,1516,0,1000,0.0,196.0,230,11.5,12.18
250,13.419,51.41,0.2534,0.094,0,0,0,0,1,2,0,194,28,1744,0,1000,0.0,206.0,224,11.2,11.84
251,13.469,50.9,0.2353,0.0808,0,0,0,0,1,2,0,180,30,2083,0,1000,0.0,220.0,210,10.5,11.37
252,13.517,47.38,0.2252,0.079,0,0,0,0,1,2,0,170,32,2389,0,1000,43.0,227.0,200,10.0,10.89
253,13.567,49.68,0.2084,0.0452,0,0,0,0,1,2,0,160,33,2738,0,1000,191.0,135.0,190,9.5,10.4
254,13.608,41.9,0.2074,0.0585,0,0,0,0,1,2,0,147,36,3192,0,1000,225.0,103.0,177,8.85,9.86
255,13.661,52.48,0.2072,0.0448,0,0,0,0,1,2,0,135,39,3752,0,1000,365.0,60.0,165,8.25,9.3
256,13.709,48.33,0.2054,0.0527,0,0,0,0,1,2,0,120,44,4431,0,1000,507.0,6.0,150,7.5,8.67
257,13.761,52.2,0.1961,0.0491,0,0,0,0,1,2,0,103,48,5252,0,1000,643.0,2.0,133,6.65,7.96
258,13.818,56.54,0.1949,0.0541,0,0,0,0,1,2,0,85,54,6148,0,1000,811.0,0.0,115,5.75,7.19
259,13.872,54.17,0.1971,0.055,0,0,7033,1,1,2,0,65,60,6883,0,1000,935.0,5.0,95,4.75,6.33
260,13.917,45.27,0.1802,0.0659,0,0,0,2,1,3,0,40,69,6721,0,1000,918.0,4.0,70,3.5,5.34
261,13.966,48.17,0.1737,0.0852,0,0,0,0,1,3,0,28,76,5015,0,1000,769.0,3.0,58,2.9,4.49
262,14.013,47.73,0.1725,0.086,0,0,0,0,1,3,0,15,86,2237,0,1000,578.0,2.0,45,2.25,3.7
263,14.057,44.07,0.1382,0.1243,0,0,0,0,1,3,0,160,0,75,-1,1000,138.0,1.0,0,0.0,2.41
264,14.103,45.64,0.1183,0.142,0,0,559,0,1,3,0,160,0,75,-1,1000,10.0,1.0,0,0.0,1.57
265,14.151,47.72,0.1165,0.1507,0,0,609,0,1,3,0,160,0,75,-1,1000,2.0,1.0,0,0.0,1.02
266,14.194,43.12,0.1118,0.2061,0,0,669,0,1,3,0,160,0,75,-1,1000,2.0,1.0,0,0.0,0.66
267,14.247,53.04,0.1064,0.2443,0,0,605,0,1,3,0,160,0,75,-1,1000,5.0,0.0,0,0.0,0.43
268,14.292,44.81,0.1037,0.3114,0,0,725,0,1,3,0,55,11,111,1,1000,4.0,0.0,-665.0,-12.46,-4.08
269,14.346,54.05,0.0985,0.3508,0,0,827,0,1,3,0,160,0,75,-1,1000,8.0,1.0,0,-14.03,-7.56
270,14.391,45.44,0.1019,0.4376,0,0,949,1,1,3,0,160,0,75,-1,1000,7.0,0.0,0,-17.5,-11.04
271,14.442,50.57,0.0941,0.4651,0,0,941,1,1,3,0,34,14,122,1,1000,3.0,0.0,-686.0,-18.6,-13.69
272,14.489,47.34,0.0905,0.5252,0,0,1053,1,1,3,0,160,0,75,-1,1000,10.0,1.0,0,-21.01,-16.25
273,14.543,53.97,0.0903,0.522,0,0,1040,1,1,3,0,29,15,127,1,1000,7.0,0.0,-691.0,-20.88,-17.87
274,14.588,45.0,0.092,0.5141,0,0,1102,1,1,3,0,29,15,127,1,1000,10.0,0.0,-691.0,-20.57,-18.81
275,14.639,51.37,0.0968,0.4696,0,0,1188,1,1,3,0,32,15,132,1,1000,5.0,1.0,-688.0,-18.78,-18.8
276,14.686,46.55,0.1008,0.4546,0,0,1189,1,1,3,0,34,15,137,1,1000,6.0,0.0,-686.0,-18.18,-18.59
277,14.748,61.92,0.1029,0.417,0,0,1182,1,1,3,0,226,32,140,1,1000,7.0,3.0,0,-16.68,-17.92
278,14.805,57.4,0.11,0.2739,0,0,1210,1,1,3,0,46,13,146,1,1000,7.0,0.0,-674.0,-33.7,-23.44
279,14.851,45.62,0.1164,0.2046,0,0,1050,1,1,3,0,52,12,153,1,1000,6.0,9.0,-668.0,-33.4,-26.93
280,14.902,51.21,0.1159,0.1577,0,0,999,1,1,3,0,58,12,161,1,1000,6.0,0.0,-662.0,-33.1,-29.09
281,14.954,51.45,0.1223,0.1553,0,0,936,1,1,3,0,68,11,173,1,1000,10.0,1.0,-652.0,-32.6,-30.32
282,15.004,49.97,0.134,0.1354,0,0,863,1,1,3,0,160,0,75,-1,1000,4.0,3.0,0,0.0,-19.71
283,15.052,48.4,0.1359,0.1256,0,0,854,1,1,3,0,160,0,75,-1,1000,2.0,6.0,0,0.0,-12.81
284,15.098,46.02,0.1459,0.1015,0,0,692,0,1,3,0,160,0,75,-1,1000,0.0,25.0,0,0.0,-8.33
285,15.147,49.35,0.1414,0.1169,0,0,654,0,1,3,0,160,0,75,-1,1000,0.0,15.0,0,0.0,-5.41
286,15.194,46.62,0.1451,0.1116,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,11.0,0,0.0,-3.52
287,15.241,46.65,0.1272,0.1199,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,9.0,0,0.0,-2.29
288,15.286,45.02,0.1272,0.1649,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,14.0,0,0.0,-1.49
289,15.333,47.67,0.1289,0.1523,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,18.0,0,0.0,-0.97
290,15.382,48.72,0.1263,0.1323,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,15.0,0,0.0,-0.63
291,15.432,49.85,0.1229,0.1461,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,31.0,0,0.0,-0.41
292,15.478,45.79,0.1199,0.1519,0,0,0,0,1,3,0,126,9,273,1,1000,0.0,27.0,-594.0,-29.7,-10.66
293,15.528,49.91,0.1281,0.1688,0,0,0,0,1,3,0,124,9,293,1,1000,0.0,41.0,-596.0,-29.8,-17.36
294,15.577,49.61,0.1255,0.1517,0,0,0,0,1,3,0,123,10,303,1,1000,1.0,29.0,-597.0,-29.85,-21.73
295,15.624,47.07,0.1234,0.1609,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,35.0,0,0.0,-14.13
296,15.672,48.04,0.1286,0.1722,0,0,0,0,1,3,0,123,11,344,1,1000,0.0,16.0,-597.0,-29.85,-19.63
297,15.717,44.34,0.1197,0.1953,0,0,0,0,1,3,0,129,11,376,1,1000,0.0,28.0,-591.0,-29.55,-23.1
298,15.769,52.7,0.1048,0.1832,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,29.0,0,0.0,-15.02
299,15.816,46.53,0.1048,0.1917,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,37.0,0,0.0,-9.76
300,15.864,47.92,0.0812,0.1383,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,42.0,0,0.0,-6.34
301,15.91,46.16,0.0727,0.1225,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,12.0,0,0.0,-4.12
302,15.955,44.78,0.0927,0.1236,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,42.0,0,0.0,-2.68
303,16.002,47.55,0.0885,0.1084,0,0,0,0,1,3,0,160,0,75,-1,1000,0.0,32.0,0,0.0,-1.74
304,16.052,50.13,0.0838,0.1052,0,0,0,0,1,3,1,188,13,599,1,1000,0.0,39.0,-532.0,-26.6,-10.44
305,16.104,51.9,0.087,0.0974,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,54.0,0,0.0,-6.79
306,16.152,47.44,0.1008,0.1,0,0,0,0,1,3,1,191,15,677,1,1000,0.0,37.0,-529.0,-26.45,-13.67
307,16.202,49.83,0.0941,0.0974,0,0,0,0,1,3,1,195,15,753,1,1000,0.0,32.0,-525.0,-26.25,-18.07
308,16.249,47.24,0.1055,0.0899,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,45.0,0,0.0,-11.75
309,16.299,50.16,0.1132,0.0952,0,0,0,0,1,3,1,203,17,895,1,1000,0.0,42.0,-517.0,-25.85,-16.68
310,16.341,41.91,0.1081,0.091,0,0,0,0,1,3,1,211,18,960,1,1000,0.0,83.0,-509.0,-25.45,-19.75
311,16.39,49.46,0.1162,0.0971,0,0,0,0,1,3,1,220,20,1070,1,1000,0.0,32.0,-500.0,-25.0,-21.59
312,16.439,49.12,0.1271,0.1088,0,0,0,0,1,3,1,229,22,1164,1,1000,0.0,0.0,0,0.0,-14.03
313,16.491,51.94,0.1455,0.1173,0,0,0,0,1,3,1,160,0,75,-1,1000,4.0,1.0,0,0.0,-9.12
314,16.537,45.12,0.1495,0.134,0,0,0,0,1,3,1,262,28,1357,1,1000,0.0,0.0,0,0.0,-5.93
315,16.583,46.14,0.1635,0.1475,0,0,0,0,1,3,1,274,31,1408,1,1000,0.0,1.0,0,0.0,-3.85
316,16.627,44.03,0.1897,0.1509,0,0,0,0,1,3,1,286,33,1516,1,1000,1.0,0.0,0,0.0,-2.5
317,16.675,47.88,0.2016,0.1613,0,0,0,0,1,3,1,296,37,1549,1,1000,0.0,0.0,0,0.0,-1.63
318,16.72,45.78,0.2105,0.1527,0,0,0,0,1,3,1,303,40,1491,1,1000,0.0,0.0,0,0.0,-1.06
319,16.766,45.38,0.2268,0.1674,0,0,0,0,1,3,1,308,45,1204,1,1000,1.0,0.0,0,0.0,-0.69
320,16.814,48.39,0.2431,0.1695,0,0,0,0,1,3,1,312,51,744,1,1000,0.0,0.0,0,0.0,-0.45
321,16.855,41.16,0.2537,0.1765,0,0,0,0,1,3,1,314,64,253,1,1000,0.0,1.0,0,0.0,-0.29
322,16.904,48.48,0.276,0.1787,0,0,0,0,1,3,1,316,70,105,1,1000,3.0,0.0,0,0.0,-0.19
323,16.949,45.23,0.2834,0.1757,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,0.0,0,0.0,-0.12
324,16.998,48.84,0.2948,0.1735,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,0.0,0,0.0,-0.08
325,17.047,48.76,0.3072,0.1802,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,3.0,0,9.22,3.17
326,17.094,47.5,0.3291,0.1859,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,0.0,0,9.87,5.52
327,17.143,49.26,0.3479,0.193,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,0.0,0,10.44,7.24
328,17.188,44.2,0.3552,0.1912,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,1.0,0,10.65,8.43
329,17.236,48.78,0.3698,0.2002,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,0.0,0,11.1,9.37
330,17.281,44.85,0.3847,0.1989,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,1.0,0,11.54,10.13
331,17.326,45.15,0.3955,0.1929,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,5.0,0,11.87,10.74
332,17.369,42.27,0.4008,0.2044,0,0,0,0,1,3,1,160,0,75,-1,1000,2.0,15.0,0,12.02,11.19
333,17.417,48.55,0.3967,0.1873,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,10.0,0,11.9,11.44
334,17.462,44.53,0.418,0.1908,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,19.0,0,12.54,11.82
335,17.505,43.2,0.4166,0.1815,0,0,0,0,1,3,1,160,0,75,-1,1000,0.0,25.0,0,12.5,12.06
336,17.548,42.9,0.4205,0.1838,0,0,273,0,1,3,1,160,0,75,-1,1000,0.0,13.0,0,12.61,12.25
337,17.595,47.5,0.4284,0.1827,0,0,313,0,1,3,1,160,0,75,-1,1000,0.0,21.0,0,12.85,12.46
338,17.637,41.89,0.4321,0.1931,0,0,335,0,1,3,1,160,0,75,-1,1000,0.0,33.0,0,12.96,12.64
339,17.68,42.9,0.425,0.189,0,0,417,0,1,3,1,160,0,75,-1,1000,0.0,27.0,0,12.75,12.68
340,17.725,44.54,0.4212,0.1984,0,0,455,0,1,3,1,160,0,75,-1,1000,0.0,61.0,0,12.64,12.66
341,17.767,42.42,0.4109,0.1972,0,0,543,0,1,3,1,160,0,75,-1,1000,0.0,43.0,0,12.33,12.55
342,17.819,51.76,0.3948,0.1945,0,0,635,0,1,3,1,160,0,75,-1,1000,0.0,50.0,0,11.85,12.3
343,17.863,43.71,0.3791,0.197,0,0,751,0,1,3,1,160,0,75,-1,1000,3.0,52.0,0,11.37,11.98
344,17.906,43.09,0.3724,0.1855,0,0,895,1,1,3,1,160,0,75,-1,1000,1.0,60.0,0,11.17,11.69
345,17.952,46.34,0.3623,0.1929,0,0,1119,1,1,3,1,160,0,75,-1,1000,4.0,49.0,0,10.87,11.41
346,17.994,41.74,0.3473,0.1798,0,0,1400,1,1,3,1,160,0,75,-1,1000,2.0,40.0,0,10.42,11.06
347,18.039,45.46,0.3503,0.2056,0,0,1530,1,1,3,1,160,0,75,-1,1000,7.0,99.0,0,10.51,10.87
348,18.082,42.87,0.3394,0.1943,0,0,1903,1,1,3,1,160,0,75,-1,1000,3.0,95.0,0,10.18,10.63
349,18.125,43.35,0.3358,0.199,0,0,2440,1,1,3,1,160,0,75,-1,1000,26.0,110.0,0,10.07,10.43
350,18.169,43.93,0.3237,0.1902,0,0,2789,1,1,3,1,160,0,75,-1,1000,37.0,164.0,0,9.71,10.18
351,18.225,55.57,0.3164,0.1971,0,0,2815,1,1,3,1,160,0,75,-1,1000,76.0,288.0,0,9.49,9.94
352,18.274,49.0,0.3185,0.174,0,0,1663,1,1,3,1,160,0,75,-1,1000,214.0,85.0,0,9.55,9.8
353,18.314,40.15,0.3084,0.1575,0,0,1382,1,1,3,1,160,0,75,-1,1000,199.0,1.0,0,9.25,9.61
354,18.581,266.89,0.3016,0.1527,0,0,0,2,1,4,1,160,0,75,-1,1000,84.0,0.0,0,9.05,9.41
355,18.623,42.46,0.2852,0.0665,382,0,0,0,1,4,1,160,0,75,-1,1000,0.0,4.0,0,0.0,6.12
356,18.665,41.6,0.2892,0.0617,429,0,0,0,1,4,1,283,21,421,0,1000,0.0,0.0,313,15.65,9.23
357,18.708,43.11,0.2791,0.0485,477,0,0,0,1,4,1,272,20,422,0,1000,0.0,6.0,302,15.1,11.25
358,18.754,45.95,0.2938,0.058,649,0,0,0,1,4,1,266,20,427,0,1000,0.0,4.0,296,14.8,12.49
359,18.795,41.03,0.2875,0.0487,827,1,0,0,1,4,1,263,18,433,0,1000,0.0,9.0,293,14.65,13.25
360,18.844,48.55,0.2724,0.0418,964,1,0,0,1,4,1,259,19,480,0,1000,0.0,2.0,289,14.45,13.67
361,18.889,45.05,0.2762,0.0379,1181,1,0,0,1,4,1,253,19,472,0,1000,0.0,7.0,283,14.15,13.84
362,18.931,41.9,0.2791,0.0387,1314,1,0,0,1,4,1,250,20,412,0,1000,0.0,5.0,280,14.0,13.89
363,18.977,45.94,0.2662,0.045,1535,1,0,0,1,4,1,160,0,75,-1,1000,0.0,10.0,0,0.0,9.03
364,19.02,43.86,0.2613,0.0477,1823,1,0,0,1,4,1,160,0,75,-1,1000,0.0,7.0,0,0.0,5.87
365,19.064,43.39,0.2515,0.0513,2026,1,0,0,1,4,1,160,0,75,-1,1000,0.0,3.0,0,0.0,3.82
366,19.109,45.1,0.2452,0.0558,2308,1,0,0,1,4,1,160,0,75,-1,1000,0.0,6.0,0,0.0,2.48
367,19.159,49.86,0.2341,0.0461,2711,1,0,0,1,4,1,160,0,75,-1,1000,0.0,3.0,0,0.0,1.61
368,19.199,40.1,0.2281,0.0484,3131,1,0,0,1,4,1,160,0,75,-1,1000,0.0,2.0,0,0.0,1.05
369,19.243,44.21,0.2181,0.0477,2927,1,0,0,1,4,1,160,0,75,-1,1000,0.0,2.0,0,0.0,0.68
370,19.29,47.17,0.2167,0.0515,1426,1,0,0,1,4,1,160,0,75,-1,1000,0.0,5.0,0,0.0,0.44
371,19.339,49.14,0.205,0.0633,1049,1,0,0,1,4,1,160,0,75,-1,1000,0.0,1.0,0,0.0,0.29
372,19.385,45.55,0.1972,0.064,0,2,0,0,1,4,1,160,0,75,-1,1000,0.0,1.0,0,0.0,0.19
373,19.426,40.8,0.1989,0.0687,0,0,0,0,1,4,1,160,0,75,-1,1000,0.0,7.0,0,0.0,0.12
374,19.469,43.71,0.1864,0.0704,0,0,0,0,1,4,1,160,0,75,-1,1000,0.0,2.0,0,0.0,0.08
375,19.511,41.99,0.178,0.083,0,0,0,0,1,4,0,167,39,744,0,1000,2.0,6.0,197,9.85,3.5
376,19.558,46.89,0.1657,0.0769,0,0,0,0,1,4,0,164,37,783,0,1000,0.0,3.0,194,9.7,5.67
377,19.605,47.02,0.1689,0.0954,0,0,0,0,1,4,0,152,41,1170,0,1000,0.0,1.0,182,9.1,6.87
378,19.657,51.17,0.1701,0.1021,0,0,0,0,1,4,0,144,44,1660,0,1000,0.0,5.0,174,8.7,7.51
379,19.704,47.15,0.1593,0.1172,0,0,0,0,1,4,0,129,51,2261,0,1000,13.0,1.0,159,7.95,7.66
380,19.746,42.29,0.1562,0.1275,0,0,0,0,1,4,0,106,56,4405,0,1000,83.0,10.0,136,6.8,7.36
381,19.791,45.35,0.1507,0.1398,0,0,7867,1,1,4,0,85,57,7121,0,1000,169.0,6.0,115,5.75,6.8
382,19.854,62.35,0.1474,0.1774,0,0,9222,1,1,4,0,160,0,75,-1,1000,558.0,11.0,0,0.0,4.42
383,19.91,56.21,0.1805,0.191,0,0,519,2,1,5,0,39,70,7007,0,1000,1090.0,5.0,69,3.45,4.08
384,19.959,48.94,0.1492,0.2114,0,0,677,0,1,5,0,24,77,4326,0,1000,729.0,3.0,54,2.7,3.6
385,20.002,43.67,0.1284,0.2284,0,0,720,0,1,5,0,13,98,1223,0,1000,436.0,0.0,37.21,1.86,2.99
386,20.051,48.75,0.0947,0.2559,0,0,812,0,1,5,0,160,0,75,-1,1000,32.0,0.0,0,0.0,1.94
387,20.102,51.16,0.0856,0.2852,0,0,875,1,1,5,0,91,7,101,1,1000,0.0,0.0,-629.0,-31.45,-9.74
388,20.15,47.49,0.0775,0.3142,0,0,913,1,1,5,0,84,7,95,1,1000,1.0,0.0,-636.0,-12.57,-10.73
389,20.204,53.91,0.0713,0.3573,0,0,954,1,1,5,0,160,0,75,-1,1000,5.0,1.0,0,-14.29,-11.98
390,20.253,49.15,0.0854,0.3705,0,0,995,1,1,5,0,160,0,75,-1,1000,3.0,0.0,0,-14.82,-12.97
391,20.301,48.2,0.0791,0.388,0,0,1017,1,1,5,0,160,0,75,-1,1000,1.0,0.0,0,-15.52,-13.86
392,20.347,46.25,0.0716,0.3916,0,0,960,1,1,5,0,72,9,115,1,1000,1.0,0.0,-648.0,-15.67,-14.49
393,20.394,46.2,0.0772,0.3933,0,0,1041,1,1,5,0,160,0,75,-1,1000,0.0,0.0,0,-15.73,-14.93
394,20.436,42.19,0.0827,0.3992,0,0,1034,1,1,5,0,160,0,75,-1,1000,0.0,0.0,0,-15.97,-15.29
395,20.485,49.05,0.0889,0.389,0,0,1009,1,1,5,0,160,0,75,-1,1000,0.0,0.0,0,-15.56,-15.39
396,20.53,45.18,0.094,0.3993,0,0,1001,1,1,5,0,78,10,146,1,1000,2.0,0.0,-642.0,-15.97,-15.59
397,20.582,51.75,0.0994,0.3999,0,0,961,1,1,5,0,160,0,75,-1,1000,4.0,0.0,0,-16.0,-15.73
398,20.631,49.11,0.1081,0.398,0,0,857,1,1,5,0,160,0,75,-1,1000,2.0,0.0,0,-15.92,-15.8
399,20.677,46.54,0.1052,0.4022,0,0,833,0,1,5,0,160,0,75,-1,1000,3.0,2.0,0,-16.09,-15.9
400,20.721,43.19,0.1042,0.3948,0,0,781,0,1,5,0,160,0,75,-1,1000,6.0,0.0,0,-15.79,-15.86
401,20.772,51.56,0.1047,0.3904,0,0,735,0,1,5,0,160,0,75,-1,1000,2.0,2.0,0,-15.62,-15.78
402,20.818,45.81,0.1133,0.3891,0,0,674,0,1,5,0,94,10,184,1,1000,5.0,0.0,-626.0,-15.56,-15.7
403,20.863,44.8,0.119,0.3815,0,0,610,0,1,5,0,97,10,194,1,1000,0.0,7.0,-623.0,-15.26,-15.55
404,20.907,44.52,0.122,0.3652,0,0,538,0,1,5,0,99,10,201,1,1000,0.0,13.0,-621.0,-14.61,-15.22
405,20.952,44.91,0.1322,0.3528,0,0,515,0,1,5,0,103,10,214,1,1000,2.0,22.0,-617.0,-14.11,-14.83
406,21.002,50.16,0.1334,0.3486,0,0,474,0,1,5,0,105,9,223,1,1000,0.0,13.0,-615.0,-13.94,-14.52
407,21.047,44.77,0.1336,0.3382,0,0,417,0,1,5,0,108,9,239,1,1000,0.0,32.0,-612.0,-13.53,-14.17
408,21.094,47.25,0.1403,0.3135,0,0,0,0,1,5,0,111,10,240,1,1000,0.0,32.0,-609.0,-12.54,-13.6
409,21.14,45.75,0.1453,0.3035,0,0,0,0,1,5,0,114,10,267,1,1000,2.0,42.0,-606.0,-12.14,-13.09
410,21.19,49.35,0.148,0.2805,0,0,0,0,1,5,0,118,10,277,1,1000,0.0,56.0,-602.0,-30.1,-19.04
411,21.232,42.31,0.1537,0.2496,0,0,0,0,1,5,0,121,10,293,1,1000,1.0,57.0,-599.0,-29.95,-22.86
412,21.283,51.45,0.1547,0.2452,0,0,0,0,1,5,0,124,10,311,1,1000,1.0,57.0,-596.0,-29.8,-25.29
413,21.327,43.86,0.1632,0.2287,0,0,0,0,1,5,0,129,11,340,1,1000,1.0,76.0,-591.0,-29.55,-26.78
414,21.373,45.55,0.1706,0.1863,0,0,0,0,1,5,0,140,11,366,1,1000,0.0,100.0,-580.0,-29.0,-27.56
415,21.417,44.56,0.1775,0.1557,0,0,0,0,1,5,0,149,11,377,1,1000,0.0,95.0,-571.0,-28.55,-27.9
416,21.461,43.82,0.1976,0.1188,0,0,0,0,1,5,0,162,12,392,1,1000,0.0,95.0,-558.0,-27.9,-27.9
417,21.505,43.95,0.2098,0.0995,0,0,0,0,1,5,0,173,12,422,1,1000,0.0,112.0,-547.0,-27.35,-27.71
418,21.548,42.56,0.2219,0.0824,0,0,0,0,1,5,0,160,0,75,-1,1000,1.0,110.0,0,0.0,-18.01
419,21.594,46.0,0.2308,0.084,0,0,0,0,1,5,0,194,13,451,1,1000,0.0,120.0,-526.0,-26.3,-20.91
420,21.642,48.06,0.2507,0.0781,0,0,0,0,1,5,0,160,0,75,-1,1000,0.0,124.0,0,0.0,-13.59
421,21.69,48.16,0.2585,0.0915,0,0,0,0,1,5,0,221,14,472,1,1000,0.0,87.0,0,0.0,-8.84
422,21.735,45.71,0.2652,0.1055,0,0,0,0,1,5,0,234,15,484,1,1000,0.0,40.0,0,0.0,-5.74
423,21.784,48.27,0.2715,0.1023,0,0,0,0,1,5,0,249,17,481,1,1000,0.0,29.0,0,0.0,-3.73
424,21.835,50.85,0.2759,0.1061,0,0,0,0,1,5,0,253,18,494,1,1000,0.0,27.0,0,0.0,-2.43
425,21.878,43.18,0.2852,0.1171,0,0,0,0,1,5,1,262,20,507,1,1000,0.0,3.0,0,0.0,-1.58
