cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
1127,49.981,47.52,0.1708,0.353,7,0,30,0,-1,9,-10.43,-10.43,-7.97
1128,50.039,58.07,0.1718,0.3361,6,0,32,0,-1,9,-9.16,-9.16,-8.39
1129,50.081,41.73,0.1579,0.2891,11,0,43,0,-1,9,-5.64,-5.64,-7.42
1130,50.12,39.37,0.1602,0.292,9,0,35,0,-1,9,-5.85,-5.85,-6.87
1131,50.167,47.3,0.1569,0.2898,7,0,35,0,-1,9,-5.69,-5.69,-6.46
1132,50.219,51.46,0.1535,0.2838,21,0,33,0,-1,9,-5.24,-5.24,-6.03
1133,50.256,36.93,0.1523,0.2792,7,0,42,0,-1,9,-4.89,-4.89,-5.63
1134,50.302,45.91,0.1564,0.2788,19,0,41,0,-1,9,-4.86,-4.86,-5.36
1135,50.352,49.96,0.1661,0.2811,18,0,44,0,-1,9,-5.03,-5.03,-5.25
1136,50.398,46.34,0.162,0.2756,25,0,41,0,-1,9,-4.62,-4.62,-5.03
1137,50.435,37.29,0.164,0.2702,31,0,42,0,-1,9,-4.21,-4.21,-4.74
1138,50.482,46.91,0.1528,0.2555,50,0,47,0,-1,9,-3.11,-3.11,-4.17
1139,50.523,40.52,0.1527,0.2598,47,0,47,0,-1,9,-3.44,-3.44,-3.91
1140,50.564,41.38,0.1655,0.2696,76,0,56,0,-1,9,-4.17,-4.17,-4.0
1141,50.606,41.6,0.1556,0.2641,80,0,54,0,-1,9,-3.76,-3.76,-3.92
1142,50.656,50.14,0.1649,0.2745,116,0,48,0,-1,9,-4.54,-4.54,-4.14
1143,50.702,46.53,0.1828,0.2826,136,0,46,0,-1,9,-5.14,-5.14,-4.49
1144,50.74,38.19,0.1731,0.2723,201,0,46,0,-1,9,-4.37,-4.37,-4.45
1145,50.78,39.72,0.1732,0.2616,256,0,45,0,-1,9,-3.57,-3.57,-4.14
1146,50.832,51.45,0.154,0.2474,322,0,50,0,-1,9,-2.51,-2.51,-3.57
1147,50.89,58.04,0.1713,0.2921,329,0,72,0,-1,9,-5.86,-5.86,-4.37
1148,50.926,36.31,0.195,0.3339,319,0,55,0,-1,9,-8.99,-8.99,-5.99
1149,50.967,41.38,0.2125,0.3466,366,0,76,0,-1,9,-9.95,-9.95,-7.37
1150,51.022,54.41,0.2098,0.3427,437,0,50,0,-1,9,-9.66,-9.66,-8.17
1151,51.07,47.92,0.2188,0.3485,481,0,54,0,-1,9,-10.09,-10.09,-8.84
1152,51.106,36.67,0.2157,0.3491,598,0,69,0,-1,9,-10.13,-10.13,-9.29
1153,51.157,50.88,0.2192,0.337,655,0,77,0,-1,9,-9.23,-9.23,-9.27
1154,51.199,41.54,0.2268,0.3395,850,1,84,0,-1,9,-9.41,-9.41,-9.32
1155,51.245,45.85,0.223,0.3286,963,1,90,0,-1,9,-8.59,-8.59,-9.07
1156,51.292,46.98,0.2273,0.3341,1197,1,100,0,-1,9,-9.0,-9.0,-9.04
1157,51.331,39.24,0.2241,0.3244,1449,1,112,0,-1,9,-8.28,-8.28,-8.78
1158,51.381,49.84,0.2228,0.3209,1649,1,104,0,-1,9,-8.01,-8.01,-8.51
1159,51.423,41.96,0.2391,0.3266,2033,1,120,0,-1,9,-8.44,-8.44,-8.49
1160,51.467,44.56,0.2352,0.3235,2464,1,127,0,-1,9,-8.21,-8.21,-8.39
1161,51.508,41.25,0.2328,0.3154,3110,1,130,0,-1,9,-7.6,-7.6,-8.12
1162,51.55,41.42,0.2363,0.3137,2688,1,156,0,-1,9,-7.48,-7.48,-7.89
1163,51.607,56.73,0.2234,0.303,1661,1,187,0,-1,9,-6.67,-6.67,-7.46
1164,51.659,52.34,0.2073,0.2876,998,1,259,0,-1,9,-5.52,-5.52,-6.78
1165,51.697,37.6,0.2172,0.2926,588,2,291,0,-1,10,-5.89,-5.89,-6.47
1166,51.737,40.89,0.223,0.2977,306,0,283,0,-1,10,-6.28,-6.28,-6.4
1167,51.795,57.26,0.2389,0.3141,68,0,307,0,-1,10,-7.5,-7.5,-6.79
1168,51.832,37.27,0.2345,0.3027,0,0,357,0,-1,10,-6.66,-6.66,-6.74
1169,51.875,43.23,0.2416,0.3179,0,0,440,0,-1,10,-7.79,-7.79,-7.11
1170,51.919,44.15,0.2324,0.3107,0,0,469,0,-1,10,-7.25,-7.25,-7.16
1171,51.966,46.39,0.238,0.333,0,0,546,0,-1,10,-8.92,-8.92,-7.78
1172,52.011,45.51,0.2428,0.3449,0,0,631,0,-1,10,-9.82,-9.82,-8.49
1173,52.052,41.17,0.2362,0.3636,0,0,816,0,-1,10,-11.22,-11.22,-9.45
1174,52.1,47.65,0.2221,0.3677,0,0,927,0,-1,10,-11.52,-11.52,-10.17
1175,52.139,38.69,0.243,0.388,2,0,1054,1,-1,10,-13.05,-13.05,-11.18
1176,52.177,37.94,0.2374,0.3971,0,0,1295,1,-1,10,-13.73,-13.73,-12.07
1177,52.227,50.5,0.2384,0.4057,0,0,1461,1,-1,10,-14.38,-14.38,-12.88
1178,52.271,44.1,0.2344,0.4145,1,0,1763,1,-1,10,-15.03,-15.03,-13.63
1179,52.319,47.37,0.2321,0.4274,0,0,2229,1,-1,10,-16.01,-16.01,-14.46
1180,52.368,49.7,0.2258,0.4402,0,0,2805,1,-1,10,-16.97,-16.97,-15.34
1181,52.405,36.48,0.253,0.4613,0,0,3143,1,-1,10,-18.55,-18.55,-16.46
1182,52.445,40.42,0.2712,0.4796,0,0,3248,1,-1,10,-19.92,-19.92,-17.67
1183,52.505,60.13,0.2742,0.509,0,0,2496,1,-1,10,-22.12,-20,-18.49
1184,52.55,44.38,0.2685,0.5238,0,0,1740,1,-1,10,-23.23,-20,-19.02
1185,52.593,43.58,0.2617,0.5355,0,0,1369,1,-1,10,-24.12,-20,-19.36
1186,52.638,44.92,0.2491,0.5443,0,0,862,2,-1,10,-24.77,-20,-19.58
1187,52.681,42.82,0.2364,0.5498,0,0,289,0,-1,10,-25.18,-20,-19.73
1188,52.723,42.26,0.2357,0.5565,0,0,46,0,-1,10,-25.69,-20,-19.82
1189,52.765,42.0,0.2143,0.5595,0,0,41,0,-1,10,-25.91,-20,-19.89
1190,52.808,42.85,0.1941,0.5538,0,0,49,0,-1,10,-25.49,-20,-19.93
1191,52.851,42.47,0.1941,0.5572,0,0,40,0,-1,10,-25.74,-20,-19.95
1192,52.892,41.54,0.1905,0.5565,0,0,50,0,-1,10,-25.69,-20,-19.97
1193,52.946,53.46,0.1664,0.5358,4,0,148,0,-1,10,-24.13,-20,-19.98
1194,52.985,38.86,0.1486,0.5156,3,0,162,0,-1,10,-22.62,-20,-19.99
1195,53.025,40.37,0.1441,0.5246,1,0,143,0,-1,10,-23.3,-20,-19.99
1196,53.07,44.83,0.1573,0.5521,1,0,175,0,-1,10,-25.36,-20,-19.99
1197,53.117,47.06,0.1493,0.5398,2,0,188,0,-1,10,-24.44,-20,-20.0
1198,53.161,43.88,0.1433,0.491,0,0,208,0,-1,10,-20.78,-20,-20.0
1199,53.213,52.32,0.1491,0.4649,5,0,176,0,-1,10,-18.82,-18.82,-19.59
1200,53.254,40.59,0.1652,0.4136,5,0,90,0,-1,10,-14.97,-14.97,-17.97
1201,53.293,39.62,0.1621,0.3761,3,0,77,0,-1,10,-12.16,-12.16,-15.94
1202,53.335,41.91,0.1822,0.3417,3,0,96,0,-1,10,-9.58,-9.58,-13.71
1203,53.377,42.12,0.1692,0.2835,3,0,56,0,-1,10,-5.21,-5.21,-10.74
1204,53.422,44.7,0.1909,0.2884,0,0,83,0,-1,10,-5.58,-5.58,-8.93
1205,53.466,44.26,0.2048,0.2697,4,0,65,0,-1,10,-4.18,-4.18,-7.27
1206,53.515,48.98,0.2081,0.248,1,0,101,0,-1,10,-2.55,-2.55,-5.62
1207,53.554,38.49,0.2055,0.2233,4,0,66,0,-1,10,-0.7,-0.7,-3.89
1208,53.592,38.15,0.2174,0.2258,1,0,90,0,-1,10,-0.88,-0.88,-2.84
1209,53.637,44.87,0.1976,0.2135,3,0,93,0,-1,10,0.04,0.04,-1.83
1210,53.681,43.86,0.1854,0.2009,1,0,72,0,-1,10,0.98,0.98,-0.85
1211,53.718,37.02,0.1773,0.2355,0,0,75,0,-1,10,-1.62,-1.62,-1.12
1212,53.762,44.16,0.1775,0.235,7,0,70,0,-1,10,-1.57,-1.57,-1.28
1213,53.809,47.59,0.172,0.2126,3,0,69,0,-1,10,0.11,0.11,-0.79
1214,53.857,47.31,0.1778,0.1952,0,0,73,0,-1,10,1.41,1.41,-0.02
1215,53.907,50.19,0.1845,0.2224,4,0,66,0,-1,10,-0.63,-0.63,-0.24
1216,53.946,39.35,0.2067,0.2224,3,0,67,0,-1,10,-0.63,-0.63,-0.37
1217,53.985,39.07,0.2069,0.227,4,0,89,0,-1,10,-0.97,-0.97,-0.58
1218,54.03,44.68,0.1729,0.2089,2,0,80,0,-1,10,0.38,0.38,-0.25
1219,54.076,46.36,0.1949,0.2282,6,0,72,0,-1,10,-1.07,-1.07,-0.53
1220,54.114,37.3,0.1791,0.2405,1,0,66,0,-1,10,-1.99,-1.99,-1.04
1221,54.159,44.99,0.1909,0.2377,5,0,61,0,-1,10,-1.78,-1.78,-1.3
1222,54.204,45.36,0.2052,0.2241,8,0,92,0,-1,10,-0.76,-0.76,-1.11
1223,54.248,44.43,0.1984,0.2236,2,0,112,0,-1,10,-0.72,-0.72,-0.97
1224,54.298,49.77,0.1884,0.2248,1,0,67,0,-1,10,-0.81,-0.81,-0.92
1225,54.336,38.38,0.1847,0.2363,4,0,90,0,-1,10,-1.67,-1.67,-1.18
1226,54.374,37.88,0.1755,0.2466,4,0,87,0,-1,10,-2.45,-2.45,-1.63
1227,54.418,43.37,0.1744,0.2586,8,0,82,0,-1,10,-3.34,-3.34,-2.23
1228,54.463,45.13,0.162,0.2699,2,0,86,0,-1,10,-4.19,-4.19,-2.92
1229,54.516,52.63,0.1561,0.3114,2,0,106,0,-1,10,-7.31,-7.31,-4.45
1230,54.554,38.61,0.1523,0.325,2,0,130,0,-1,10,-8.33,-8.33,-5.81
1231,54.595,41.23,0.148,0.3299,1,0,178,0,-1,10,-8.69,-8.69,-6.82
1232,54.639,43.94,0.1441,0.3512,7,0,187,0,-1,10,-10.29,-10.29,-8.03
1233,54.689,49.82,0.1425,0.3819,7,0,206,0,-1,10,-12.59,-12.59,-9.63
1234,54.732,42.66,0.1364,0.385,1,0,244,0,-1,10,-12.83,-12.83,-10.75
1235,54.769,37.19,0.1363,0.3843,1,0,248,0,-1,10,-12.77,-12.77,-11.46
1236,54.813,44.03,0.1289,0.3682,5,0,228,0,-1,10,-11.57,-11.57,-11.49
1237,54.85,36.87,0.1332,0.36,4,0,197,0,-1,10,-10.95,-10.95,-11.3
1238,54.892,42.48,0.1408,0.3552,3,0,181,0,-1,10,-10.59,-10.59,-11.05
1239,54.932,40.06,0.1417,0.3534,5,0,248,0,-1,10,-10.45,-10.45,-10.84
1240,54.973,40.96,0.1436,0.3337,8,0,188,0,-1,10,-8.98,-8.98,-10.19
1241,55.024,50.35,0.1421,0.3241,3,0,206,0,-1,10,-8.26,-8.26,-9.52
1242,55.072,48.38,0.1426,0.321,2,0,164,0,-1,10,-8.03,-8.03,-8.99
1243,55.125,53.27,0.1514,0.3209,4,0,158,0,-1,10,-8.02,-8.02,-8.65
1244,55.168,42.69,0.147,0.3044,5,0,163,0,-1,10,-6.78,-6.78,-8.0
1245,55.213,44.53,0.1514,0.3039,4,0,156,0,-1,10,-6.74,-6.74,-7.56
1246,55.253,40.63,0.1445,0.3032,22,0,144,0,-1,10,-6.69,-6.69,-7.25
1247,55.293,39.52,0.1438,0.3295,3,0,214,0,-1,10,-8.66,-8.66,-7.75
1248,55.336,43.57,0.1525,0.3596,4,0,231,0,-1,10,-10.92,-10.92,-8.86
1249,55.386,49.84,0.1512,0.3598,2,0,233,0,-1,10,-10.93,-10.93,-9.58
1250,55.43,44.0,0.1455,0.3362,0,0,200,0,-1,10,-9.16,-9.16,-9.44
1251,55.483,52.68,0.1492,0.3326,0,0,203,0,-1,10,-8.89,-8.89,-9.25
1252,55.521,37.98,0.1477,0.3198,1,0,221,0,-1,10,-7.93,-7.93,-8.79
1253,55.56,39.13,0.1473,0.3109,5,0,175,0,-1,10,-7.27,-7.27,-8.26
1254,55.605,45.26,0.1502,0.3015,4,0,138,0,-1,10,-6.56,-6.56,-7.66
1255,55.644,39.16,0.1482,0.2987,2,0,181,0,-1,10,-6.35,-6.35,-7.2
1256,55.689,44.83,0.1531,0.3009,1,0,182,0,-1,10,-6.51,-6.51,-6.96
1257,55.727,37.77,0.1588,0.3005,4,0,188,0,-1,10,-6.49,-6.49,-6.8
1258,55.768,40.55,0.149,0.2859,2,0,126,0,-1,10,-5.4,-5.4,-6.31
1259,55.805,37.18,0.1477,0.2798,7,0,179,0,-1,10,-4.93,-4.93,-5.83
1260,55.852,46.94,0.1548,0.2891,5,0,178,0,-1,10,-5.63,-5.63,-5.76
1261,55.891,39.81,0.1547,0.2796,8,0,169,0,-1,10,-4.92,-4.92,-5.46
1262,55.929,37.24,0.1552,0.2921,8,0,136,0,-1,10,-5.86,-5.86,-5.6
1263,55.97,41.25,0.1667,0.3141,13,0,201,0,-1,10,-7.5,-7.5,-6.27
1264,56.014,43.76,0.167,0.3202,28,0,219,0,-1,10,-7.96,-7.96,-6.86
1265,56.053,39.67,0.173,0.3358,46,0,207,0,-1,10,-9.13,-9.13,-7.66
1266,56.096,42.21,0.1686,0.317,54,0,209,0,-1,10,-7.73,-7.73,-7.68
1267,56.139,43.78,0.1729,0.3169,82,0,199,0,-1,10,-7.72,-7.72,-7.69
1268,56.182,42.61,0.1659,0.3108,107,0,206,0,-1,10,-7.26,-7.26,-7.54
1269,56.231,48.67,0.1641,0.3108,117,0,233,0,-1,10,-7.26,-7.26,-7.44
1270,56.275,44.61,0.1766,0.3277,89,0,219,0,-1,10,-8.53,-8.53,-7.82
1271,56.315,39.61,0.187,0.3254,188,0,264,0,-1,10,-8.35,-8.35,-8.01
1272,56.361,46.56,0.1863,0.3309,221,0,202,0,-1,10,-8.77,-8.77,-8.28
1273,56.407,45.74,0.1951,0.3236,286,0,224,0,-1,10,-8.22,-8.22,-8.26
1274,56.445,37.72,0.1882,0.3033,397,0,203,0,-1,10,-6.7,-6.7,-7.71
1275,56.496,51.37,0.2212,0.3127,523,0,199,0,-1,10,-7.4,-7.4,-7.6
1276,56.545,48.82,0.242,0.3511,703,0,242,0,-1,10,-10.28,-10.28,-8.54
1277,56.584,39.31,0.2559,0.3726,995,1,227,0,-1,10,-11.89,-11.89,-9.71
1278,56.624,39.21,0.2847,0.3932,1237,1,311,0,-1,10,-13.44,-13.44,-11.02
1279,56.671,47.38,0.2916,0.4145,1496,1,265,0,-1,10,-15.04,-15.04,-12.43
1280,56.71,39.39,0.2527,0.4501,1883,1,266,0,-1,10,-17.71,-17.71,-14.27
1281,56.755,44.89,0.1928,0.4298,1427,1,287,0,-1,10,-16.19,-16.19,-14.94
1282,56.805,49.54,0.1852,0.3766,438,2,348,0,-1,11,-12.2,-12.2,-13.98
1283,56.845,39.73,0.1843,0.3265,148,0,395,0,-1,11,-8.44,-8.44,-12.04
1284,56.889,44.18,0.1762,0.3049,0,0,461,0,-1,11,-6.82,-6.82,-10.21
1285,56.926,37.26,0.1739,0.322,0,0,553,0,-1,11,-8.1,-8.1,-9.47
1286,56.972,46.4,0.1671,0.3177,0,0,626,0,-1,11,-7.78,-7.78,-8.88
1287,57.011,38.15,0.1692,0.3283,0,0,695,0,-1,11,-8.57,-8.57,-8.77
1288,57.051,40.93,0.1648,0.3248,0,0,762,0,-1,11,-8.31,-8.31,-8.61
1289,57.093,41.89,0.1625,0.3289,0,0,903,0,-1,11,-8.62,-8.62,-8.61
1290,57.14,46.94,0.1575,0.3242,0,0,1032,1,-1,11,-8.27,-8.27,-8.49
1291,57.18,39.9,0.1629,0.3412,0,0,1114,1,-1,11,-9.54,-9.54,-8.86
1292,57.231,50.73,0.1645,0.3407,0,0,1377,1,-1,11,-9.5,-9.5,-9.09
1293,57.274,42.76,0.1572,0.3468,0,0,1734,1,-1,11,-9.96,-9.96,-9.39
1294,57.317,43.65,0.1431,0.3366,2,0,2055,1,-1,11,-9.2,-9.2,-9.32
1295,57.358,40.64,0.1477,0.3494,1,0,2511,1,-1,11,-10.15,-10.15,-9.61
1296,57.414,55.87,0.1486,0.3512,3,0,2674,1,-1,11,-10.29,-10.29,-9.85
1297,57.453,38.87,0.1463,0.3613,0,0,3483,1,-1,11,-11.04,-11.04,-10.27
1298,57.495,41.9,0.1435,0.3618,0,0,4039,1,-1,11,-11.08,-11.08,-10.55
1299,57.543,48.85,0.1377,0.3584,0,0,3851,1,-1,11,-10.83,-10.83,-10.65
1300,57.585,41.29,0.1475,0.3705,4,0,1053,1,-1,11,-11.74,-11.74,-11.03
1301,57.63,44.99,0.1461,0.3701,3,0,714,2,-1,11,-11.71,-11.71,-11.27
1302,57.667,37.27,0.1472,0.379,0,0,79,0,-1,11,-12.37,-12.37,-11.65
1303,57.705,38.28,0.1513,0.3962,1,0,64,0,-1,11,-13.67,-13.67,-12.36
1304,57.748,42.22,0.1537,0.3981,2,0,85,0,-1,11,-13.81,-13.81,-12.87
1305,57.797,49.24,0.1565,0.4093,3,0,80,0,-1,11,-14.65,-14.65,-13.49
1306,57.843,45.98,0.1462,0.4166,4,0,67,0,-1,11,-15.2,-15.2,-14.09
1307,57.885,41.86,0.155,0.425,0,0,59,0,-1,11,-15.82,-15.82,-14.7
1308,57.926,41.84,0.1909,0.4747,0,0,82,0,-1,11,-19.55,-19.55,-16.4
1309,57.98,53.62,0.1954,0.4898,0,0,92,0,-1,11,-20.68,-20,-17.66
1310,58.021,41.42,0.2091,0.5179,0,0,120,0,-1,11,-22.79,-20,-18.48
1311,58.065,43.63,0.2095,0.522,1,0,98,0,-1,11,-23.1,-20,-19.01
1312,58.11,45.27,0.2007,0.5353,0,0,85,0,-1,11,-24.1,-20,-19.36
1313,58.158,47.88,0.1939,0.5397,0,0,101,0,-1,11,-24.43,-20,-19.58
1314,58.201,43.05,0.1873,0.5499,0,0,84,0,-1,11,-25.19,-20,-19.73
1315,58.244,42.52,0.1684,0.5347,1,0,77,0,-1,11,-24.05,-20,-19.82
1316,58.283,39.57,0.1595,0.5194,0,0,81,0,-1,11,-22.9,-20,-19.89
1317,58.322,38.46,0.1534,0.4973,5,0,60,0,-1,11,-21.24,-20,-19.93
1318,58.367,45.11,0.1503,0.4721,8,0,103,0,-1,11,-19.36,-19.36,-19.73
1319,58.407,39.69,0.1507,0.4431,7,0,102,0,-1,11,-17.18,-17.18,-18.84
1320,58.459,52.45,0.1588,0.4516,3,0,87,0,-1,11,-17.82,-17.82,-18.48
1321,58.499,39.82,0.1408,0.3911,5,0,139,0,-1,11,-13.28,-13.28,-16.66
1322,58.539,40.05,0.158,0.354,6,0,200,0,-1,11,-10.5,-10.5,-14.5
1323,58.582,42.7,0.1569,0.2955,8,0,183,0,-1,11,-6.11,-6.11,-11.57
1324,58.626,43.88,0.1766,0.273,12,0,191,0,-1,11,-4.43,-4.43,-9.07
1325,58.663,37.92,0.1919,0.2552,5,0,207,0,-1,11,-3.09,-3.09,-6.98
1326,58.707,43.19,0.1876,0.2592,4,0,175,0,-1,11,-3.39,-3.39,-5.72
1327,58.75,43.3,0.1901,0.2545,2,0,207,0,-1,11,-3.04,-3.04,-4.78
1328,58.792,42.52,0.1999,0.2495,3,0,253,0,-1,11,-2.66,-2.66,-4.04
1329,58.835,42.51,0.1897,0.2417,4,0,312,0,-1,11,-2.08,-2.08,-3.35
1330,58.876,41.3,0.191,0.2448,4,0,245,0,-1,11,-2.31,-2.31,-2.99
1331,58.919,42.47,0.1798,0.2454,3,0,239,0,-1,11,-2.35,-2.35,-2.77
1332,58.961,42.08,0.1873,0.246,0,0,313,0,-1,11,-2.4,-2.4,-2.64
1333,59.008,46.76,0.1823,0.2482,3,0,315,0,-1,11,-2.57,-2.57,-2.61
1334,59.058,50.58,0.1772,0.2553,1,0,312,0,-1,11,-3.1,-3.1,-2.78
1335,59.099,40.4,0.1721,0.2458,4,0,371,0,-1,11,-2.38,-2.38,-2.64
1336,59.148,49.38,0.184,0.2459,2,0,441,0,-1,11,-2.4,-2.4,-2.56
1337,59.199,51.19,0.1825,0.245,8,0,500,0,-1,11,-2.33,-2.33,-2.48
1338,59.239,39.49,0.1781,0.2496,4,0,494,0,-1,11,-2.67,-2.67,-2.54
1339,59.279,40.65,0.1784,0.2267,4,0,556,0,-1,11,-0.95,-0.95,-1.99
1340,59.321,41.66,0.183,0.2177,7,0,546,0,-1,11,-0.28,-0.28,-1.39
1341,59.371,49.61,0.1949,0.2137,2,0,514,0,-1,11,0.02,0.02,-0.89
1342,59.42,49.16,0.1881,0.217,4,0,496,0,-1,11,-0.22,-0.22,-0.66
1343,59.464,43.84,0.1858,0.2182,7,0,487,0,-1,11,-0.32,-0.32,-0.54
1344,59.503,39.64,0.1722,0.2209,7,0,467,0,-1,11,-0.51,-0.51,-0.53
1345,59.549,45.79,0.1723,0.2319,6,0,560,0,-1,11,-1.34,-1.34,-0.81
1346,59.599,49.65,0.1661,0.2369,3,0,557,0,-1,11,-1.72,-1.72,-1.13
1347,59.645,46.76,0.1538,0.2429,21,0,542,0,-1,11,-2.17,-2.17,-1.49
1348,59.689,43.33,0.1657,0.2376,21,0,538,0,-1,11,-1.77,-1.77,-1.59
1349,59.733,44.55,0.1975,0.2263,22,0,389,0,-1,11,-0.92,-0.92,-1.35
1350,59.786,52.64,0.1848,0.2155,4,0,273,0,-1,11,-0.11,-0.11,-0.92
1351,59.823,37.42,0.193,0.216,5,0,181,0,-1,11,-0.15,-0.15,-0.65
1352,59.875,51.64,0.1908,0.2145,13,0,205,0,-1,11,-0.04,-0.04,-0.44
1353,59.923,47.69,0.1791,0.2205,6,0,200,0,-1,11,-0.49,-0.49,-0.46
1354,59.967,44.03,0.1755,0.228,9,0,228,0,-1,11,-1.05,-1.05,-0.66
1355,60.006,39.56,0.1667,0.2334,16,0,224,0,-1,11,-1.46,-1.46,-0.94
1356,60.052,45.6,0.164,0.2391,20,0,218,0,-1,11,-1.88,-1.88,-1.27
1357,60.102,49.85,0.1598,0.2498,24,0,261,0,-1,11,-2.68,-2.68,-1.76
1358,60.14,37.98,0.14,0.2579,25,0,278,0,-1,11,-3.29,-3.29,-2.3
1359,60.181,40.96,0.1534,0.2598,2,0,252,0,-1,11,-3.44,-3.44,-2.7
1360,60.222,41.31,0.1425,0.2543,9,0,224,0,-1,11,-3.02,-3.02,-2.81
1361,60.272,49.92,0.1528,0.2509,8,0,104,0,-1,11,-2.77,-2.77,-2.8
1362,60.322,49.76,0.1433,0.2441,14,0,100,0,-1,11,-2.25,-2.25,-2.61
1363,60.364,42.33,0.1421,0.2409,3,0,145,0,-1,11,-2.02,-2.02,-2.4
1364,60.406,41.75,0.1511,0.2502,2,0,147,0,-1,11,-2.72,-2.72,-2.51
1365,60.449,43.07,0.1564,0.2485,5,0,153,0,-1,11,-2.59,-2.59,-2.54
1366,60.486,37.58,0.1505,0.2515,11,0,134,0,-1,11,-2.81,-2.81,-2.63
1367,60.527,40.49,0.1593,0.2502,17,0,172,0,-1,11,-2.72,-2.72,-2.66
1368,60.575,47.83,0.162,0.254,5,0,198,0,-1,11,-3.0,-3.0,-2.78
1369,60.62,44.88,0.1577,0.2522,14,0,133,0,-1,11,-2.86,-2.86,-2.81
1370,60.657,37.8,0.1592,0.2609,51,0,135,0,-1,11,-3.51,-3.51,-3.06
1371,60.716,58.79,0.1616,0.2637,56,0,149,0,-1,11,-3.73,-3.73,-3.29
1372,60.756,39.95,0.1664,0.2738,79,0,182,0,-1,11,-4.49,-4.49,-3.71
1373,60.795,39.26,0.1726,0.2745,129,0,129,0,-1,11,-4.54,-4.54,-4.0
1374,60.853,58.17,0.1782,0.2735,175,0,119,0,-1,11,-4.46,-4.46,-4.16
1375,60.898,44.58,0.1645,0.2492,297,0,63,0,-1,11,-2.64,-2.64,-3.63
1376,60.951,52.81,0.158,0.247,348,0,64,0,-1,11,-2.48,-2.48,-3.23
1377,60.989,37.73,0.1772,0.2687,425,0,108,0,-1,11,-4.11,-4.11,-3.53
1378,61.037,48.81,0.1681,0.263,438,0,100,0,-1,11,-3.67,-3.67,-3.58
1379,61.081,43.9,0.1807,0.2641,508,0,222,0,-1,11,-3.75,-3.75,-3.64
1380,61.13,48.93,0.1783,0.2715,580,0,172,0,-1,11,-4.31,-4.31,-3.88
1381,61.169,38.83,0.1862,0.2723,688,0,128,0,-1,11,-4.37,-4.37,-4.05
1382,61.21,40.92,0.1784,0.275,807,0,174,0,-1,11,-4.58,-4.58,-4.23
1383,61.28,69.6,0.207,0.2948,763,0,245,0,-1,11,-6.06,-6.06,-4.87
1384,61.32,40.67,0.2339,0.3316,794,0,204,0,-1,11,-8.82,-8.82,-6.25
1385,61.365,45.08,0.2305,0.3305,902,1,196,0,-1,11,-8.74,-8.74,-7.12
1386,61.405,39.82,0.2313,0.3288,1094,1,186,0,-1,11,-8.61,-8.61,-7.65
1387,61.457,51.71,0.2191,0.3114,1239,1,201,0,-1,11,-7.31,-7.31,-7.53
1388,61.496,39.54,0.2198,0.3174,1435,1,181,0,-1,11,-7.76,-7.76,-7.61
1389,61.533,36.48,0.2294,0.3171,1716,1,175,0,-1,11,-7.73,-7.73,-7.65
1390,61.581,48.17,0.2298,0.3123,2087,1,173,0,-1,11,-7.38,-7.38,-7.55
1391,61.621,40.18,0.2413,0.3261,2462,1,194,0,-1,11,-8.41,-8.41,-7.85
1392,61.666,44.62,0.2443,0.3261,2420,1,224,0,-1,11,-8.41,-8.41,-8.05
1393,61.707,40.92,0.2532,0.3424,2106,1,229,0,-1,11,-9.63,-9.63,-8.6
1394,61.745,38.12,0.2653,0.3466,1767,1,238,0,-1,11,-9.94,-9.94,-9.07
1395,61.794,48.91,0.2721,0.3494,1613,1,289,0,-1,11,-10.15,-10.15,-9.45
1396,61.836,42.35,0.2695,0.3504,1379,1,341,0,-1,11,-10.23,-10.23,-9.72
1397,61.876,39.86,0.2831,0.3467,1121,1,325,0,-1,11,-9.95,-9.95,-9.8
1398,61.925,48.62,0.2888,0.3515,1070,1,359,0,-1,11,-10.31,-10.31,-9.98
1399,61.979,54.57,0.3033,0.3604,844,1,356,0,-1,11,-10.98,-10.98,-10.33
1400,62.022,42.4,0.3064,0.3594,330,2,342,0,-1,12,-10.9,-10.9,-10.53
1401,62.063,41.6,0.3052,0.3669,80,0,339,0,-1,12,-11.47,-11.47,-10.86
1402,62.104,41.19,0.3295,0.3831,0,0,362,0,-1,12,-12.68,-12.68,-11.5
1403,62.149,45.01,0.3408,0.3825,0,0,365,0,-1,12,-12.64,-12.64,-11.9
1404,62.199,49.86,0.3451,0.3982,0,0,333,0,-1,12,-13.82,-13.82,-12.57
1405,62.236,36.68,0.3681,0.403,0,0,374,0,-1,12,-14.18,-14.18,-13.13
1406,62.282,45.82,0.3905,0.4286,0,0,371,0,-1,12,-16.09,-16.09,-14.17
1407,62.336,54.35,0.3917,0.4277,0,0,384,0,-1,12,-16.03,-16.03,-14.82
1408,62.392,56.24,0.4042,0.4388,1,0,361,0,-1,12,-16.86,-16.86,-15.53
1409,62.433,40.28,0.3703,0.4488,0,0,489,0,-1,12,-17.61,-17.61,-16.26
1410,62.481,48.63,0.3671,0.4622,0,0,520,0,-1,12,-18.61,-18.61,-17.09
1411,62.524,42.48,0.3796,0.4689,0,0,589,0,-1,12,-19.12,-19.12,-17.8
