cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
877,40.782,41.85,0.2229,0.1986,9,0,110,0,-1,8,1.16,1.16,1.75
878,40.825,42.77,0.2208,0.2023,22,0,90,0,-1,8,0.88,0.88,1.44
879,40.875,49.67,0.2182,0.2091,16,0,119,0,-1,8,0.37,0.37,1.07
880,40.923,48.0,0.2112,0.2105,12,0,85,0,-1,8,0.26,0.26,0.79
881,40.965,42.38,0.2037,0.2143,8,0,97,0,-1,8,-0.02,-0.02,0.5
882,41.012,47.09,0.1988,0.2185,8,0,90,0,-1,8,-0.34,-0.34,0.21
883,41.06,48.16,0.1859,0.2154,5,0,62,0,-1,8,-0.1,-0.1,0.1
884,41.108,48.16,0.1916,0.2297,16,0,123,0,-1,8,-1.18,-1.18,-0.35
885,41.145,36.7,0.193,0.2448,11,0,64,0,-1,8,-2.31,-2.31,-1.04
886,41.187,41.91,0.183,0.2437,6,0,67,0,-1,8,-2.23,-2.23,-1.45
887,41.232,44.79,0.1802,0.2524,9,0,90,0,-1,8,-2.88,-2.88,-1.95
888,41.275,43.26,0.1781,0.2576,7,0,50,0,-1,8,-3.27,-3.27,-2.41
889,41.322,47.26,0.168,0.268,10,0,71,0,-1,8,-4.05,-4.05,-2.99
890,41.378,55.16,0.1617,0.2699,15,0,77,0,-1,8,-4.19,-4.19,-3.41
891,41.416,38.46,0.1595,0.2802,9,0,66,0,-1,8,-4.96,-4.96,-3.95
892,41.463,46.55,0.1535,0.2867,12,0,70,0,-1,8,-5.45,-5.45,-4.48
893,41.512,49.07,0.1508,0.3011,15,0,81,0,-1,8,-6.53,-6.53,-5.2
894,41.565,52.94,0.1422,0.3073,20,0,44,0,-1,8,-7.0,-7.0,-5.83
895,41.604,39.54,0.1404,0.3156,1,0,64,0,-1,8,-7.62,-7.62,-6.46
896,41.641,36.89,0.1431,0.3225,0,0,43,0,-1,8,-8.14,-8.14,-7.04
897,41.687,45.81,0.1481,0.3321,2,0,43,0,-1,8,-8.86,-8.86,-7.68
898,41.734,47.13,0.1442,0.3364,6,0,44,0,-1,8,-9.18,-9.18,-8.2
899,41.791,56.81,0.1427,0.3337,4,0,30,0,-1,8,-8.98,-8.98,-8.48
900,41.831,40.63,0.1588,0.3589,3,0,52,0,-1,8,-10.87,-10.87,-9.31
901,41.873,41.53,0.1526,0.353,5,0,42,0,-1,8,-10.43,-10.43,-9.7
902,41.92,47.01,0.1528,0.3534,3,0,43,0,-1,8,-10.45,-10.45,-9.97
903,41.973,53.44,0.1548,0.3468,7,0,46,0,-1,8,-9.96,-9.96,-9.96
904,42.017,43.55,0.1654,0.3522,7,0,57,0,-1,8,-10.36,-10.36,-10.1
905,42.059,41.89,0.1713,0.353,10,0,70,0,-1,8,-10.43,-10.43,-10.22
906,42.104,45.66,0.163,0.3464,9,0,68,0,-1,8,-9.93,-9.93,-10.12
907,42.167,62.07,0.1652,0.3415,16,0,86,0,-1,8,-9.56,-9.56,-9.92
908,42.218,51.35,0.1708,0.3377,23,0,114,0,-1,8,-9.27,-9.27,-9.7
909,42.262,43.7,0.1693,0.3269,31,0,88,0,-1,8,-8.47,-8.47,-9.27
910,42.321,59.29,0.1698,0.3222,44,0,99,0,-1,8,-8.11,-8.11,-8.86
911,42.366,44.81,0.1702,0.3075,72,0,88,0,-1,8,-7.01,-7.01,-8.21
912,42.408,42.63,0.1684,0.3027,141,0,112,0,-1,8,-6.65,-6.65,-7.67
913,42.453,44.87,0.1667,0.2941,131,0,119,0,-1,8,-6.0,-6.0,-7.09
914,42.508,54.97,0.1723,0.2871,180,0,132,0,-1,8,-5.48,-5.48,-6.52
915,42.55,41.52,0.1752,0.2837,234,0,127,0,-1,8,-5.23,-5.23,-6.07
916,42.591,41.54,0.1724,0.2688,246,0,103,0,-1,8,-4.11,-4.11,-5.38
917,42.643,51.38,0.1693,0.263,333,0,155,0,-1,8,-3.68,-3.68,-4.79
918,42.694,51.34,0.1729,0.2549,415,0,146,0,-1,8,-3.07,-3.07,-4.19
919,42.741,46.67,0.1763,0.2504,482,0,182,0,-1,8,-2.73,-2.73,-3.68
920,42.782,41.82,0.1789,0.2493,572,0,123,0,-1,8,-2.65,-2.65,-3.32
921,42.824,41.72,0.1803,0.2494,719,0,111,0,-1,8,-2.65,-2.65,-3.08
922,42.867,43.05,0.1741,0.243,764,0,78,0,-1,8,-2.18,-2.18,-2.77
923,42.914,46.65,0.1786,0.2467,924,1,76,0,-1,8,-2.45,-2.45,-2.66
924,42.974,60.41,0.183,0.2542,1007,1,88,0,-1,8,-3.02,-3.02,-2.78
925,43.013,38.4,0.1936,0.2637,1357,1,65,0,-1,8,-3.73,-3.73,-3.11
926,43.058,45.39,0.2011,0.2659,1516,1,57,0,-1,8,-3.9,-3.9,-3.39
927,43.105,47.19,0.1982,0.2691,1818,1,55,0,-1,8,-4.14,-4.14,-3.65
928,43.161,55.93,0.2017,0.265,2187,1,86,0,-1,8,-3.83,-3.83,-3.71
929,43.198,37.3,0.1966,0.2642,2668,1,95,0,-1,8,-3.77,-3.77,-3.73
930,43.241,43.04,0.1973,0.2708,3189,1,94,0,-1,8,-4.26,-4.26,-3.92
931,43.294,52.48,0.2073,0.2726,3650,1,111,0,-1,8,-4.39,-4.39,-4.08
932,43.338,43.94,0.2061,0.2705,1860,1,147,0,-1,8,-4.24,-4.24,-4.14
933,43.389,51.2,0.2103,0.2818,1308,1,166,0,-1,8,-5.08,-5.08,-4.47
934,43.433,44.16,0.2139,0.2805,650,2,201,0,-1,9,-4.99,-4.99,-4.65
935,43.477,43.41,0.2073,0.2809,408,0,242,0,-1,9,-5.01,-5.01,-4.78
936,43.522,45.4,0.2149,0.2777,36,0,283,0,-1,9,-4.77,-4.77,-4.78
937,43.574,51.66,0.2163,0.287,0,0,334,0,-1,9,-5.47,-5.47,-5.02
938,43.615,41.42,0.2243,0.2995,0,0,370,0,-1,9,-6.41,-6.41,-5.51
939,43.653,38.08,0.2262,0.3074,0,0,441,0,-1,9,-7.01,-7.01,-6.03
940,43.693,40.08,0.232,0.308,0,0,488,0,-1,9,-7.05,-7.05,-6.39
941,43.747,53.62,0.2388,0.3216,0,0,546,0,-1,9,-8.07,-8.07,-6.98
942,43.796,49.48,0.2398,0.326,0,0,631,0,-1,9,-8.4,-8.4,-7.48
943,43.837,40.3,0.2436,0.338,0,0,738,0,-1,9,-9.3,-9.3,-8.12
944,43.885,48.72,0.2501,0.3376,0,0,787,0,-1,9,-9.27,-9.27,-8.52
945,43.926,40.53,0.2659,0.3683,0,0,968,1,-1,9,-11.57,-11.57,-9.59
946,43.977,50.89,0.2667,0.3748,0,0,1048,1,-1,9,-12.06,-12.06,-10.45
947,44.02,43.53,0.271,0.3907,0,0,1236,1,-1,9,-13.25,-13.25,-11.43
948,44.062,41.79,0.2818,0.4027,0,0,1458,1,-1,9,-14.16,-14.16,-12.39
949,44.107,44.73,0.2949,0.4248,0,0,1750,1,-1,9,-15.81,-15.81,-13.59
950,44.162,54.91,0.2997,0.4413,0,0,1975,1,-1,9,-17.05,-17.05,-14.8
951,44.211,49.24,0.3024,0.4673,0,0,2563,1,-1,9,-19.0,-19.0,-16.27
952,44.264,53.04,0.3014,0.484,0,0,2560,1,-1,9,-20.25,-20,-17.57
953,44.304,40.08,0.3023,0.5066,0,0,2090,1,-1,9,-21.94,-20,-18.42
954,44.348,44.25,0.3026,0.5279,0,0,1744,1,-1,9,-23.54,-20,-18.98
955,44.408,59.5,0.3044,0.5534,1,0,1431,1,-1,9,-25.46,-20,-19.33
956,44.454,45.8,0.3015,0.5792,0,0,1193,1,-1,9,-27.39,-20,-19.57
957,44.508,54.36,0.2932,0.6081,2,0,728,2,-1,9,-29.56,-20,-19.72
958,44.547,38.51,0.2668,0.6211,1,0,39,0,-1,9,-30.53,-20,-19.82
959,44.591,43.97,0.2533,0.6377,0,0,32,0,-1,9,-31.78,-20,-19.88
960,44.642,51.32,0.257,0.662,0,0,22,0,-1,9,-33.6,-20,-19.92
961,44.699,57.28,0.217,0.6605,1,0,32,0,-1,9,-33.49,-20,-19.95
962,44.742,42.68,0.2102,0.6823,2,0,49,0,-1,9,-35.13,-20,-19.97
963,44.782,39.74,0.1991,0.6734,3,0,41,0,-1,9,-34.46,-20,-19.98
964,44.827,45.59,0.1805,0.6687,1,0,59,0,-1,9,-34.1,-20,-19.99
965,44.882,55.07,0.1695,0.6629,6,0,70,0,-1,9,-33.67,-20,-19.99
966,44.923,40.55,0.1582,0.6552,7,0,64,0,-1,9,-33.09,-20,-19.99
967,44.983,60.06,0.1452,0.6282,3,0,76,0,-1,9,-31.07,-20,-20.0
968,45.021,37.94,0.1451,0.6148,11,0,84,0,-1,9,-30.06,-20,-20.0
969,45.068,47.58,0.1456,0.5845,13,0,94,0,-1,9,-27.78,-20,-20.0
970,45.112,43.93,0.1506,0.5592,18,0,97,0,-1,9,-25.89,-20,-20.0
971,45.159,46.87,0.1518,0.5195,7,0,74,0,-1,9,-22.91,-20,-20.0
972,45.208,48.93,0.162,0.477,10,0,80,0,-1,9,-19.72,-19.72,-19.9
973,45.253,44.64,0.1713,0.4368,19,0,85,0,-1,9,-16.71,-16.71,-18.78
974,45.312,59.3,0.1755,0.3962,18,0,122,0,-1,9,-13.66,-13.66,-16.99
975,45.349,37.12,0.177,0.3373,2,0,96,0,-1,9,-9.24,-9.24,-14.28
976,45.399,49.59,0.1846,0.3122,5,0,119,0,-1,9,-7.36,-7.36,-11.86
977,45.44,40.89,0.1996,0.2726,10,0,81,0,-1,9,-4.39,-4.39,-9.25
978,45.499,58.84,0.2089,0.2505,7,0,91,0,-1,9,-2.74,-2.74,-6.97
979,45.542,43.04,0.2172,0.2206,7,0,92,0,-1,9,-0.5,-0.5,-4.7
980,45.584,42.34,0.2249,0.2158,9,0,77,0,-1,9,-0.13,-0.13,-3.1
981,45.636,52.49,0.2285,0.1964,8,0,89,0,-1,9,1.32,1.32,-1.56
982,45.678,41.97,0.215,0.1826,8,0,88,0,-1,9,2.36,2.36,-0.19
983,45.731,52.23,0.2303,0.1858,4,0,81,0,-1,9,2.12,2.12,0.62
984,45.784,53.76,0.2355,0.1819,6,0,81,0,-1,9,2.41,2.41,1.25
985,45.829,44.29,0.2384,0.1856,17,0,99,0,-1,9,2.13,2.13,1.55
986,45.875,46.25,0.2441,0.1791,6,0,74,0,-1,9,2.62,2.62,1.93
987,45.923,48.17,0.2133,0.1696,2,0,73,0,-1,9,3.33,3.33,2.42
988,45.971,47.47,0.2108,0.1802,12,0,96,0,-1,9,2.54,2.54,2.46
989,46.017,46.47,0.21,0.1752,6,0,83,0,-1,9,2.91,2.91,2.62
990,46.067,49.65,0.1946,0.1768,5,0,82,0,-1,9,2.79,2.79,2.68
991,46.126,58.85,0.1894,0.1754,9,0,100,0,-1,9,2.9,2.9,2.75
992,46.166,40.62,0.2166,0.1932,5,0,83,0,-1,9,1.56,1.56,2.34
993,46.214,48.1,0.2141,0.1991,13,0,85,0,-1,9,1.11,1.11,1.91
994,46.258,43.39,0.2136,0.2052,11,0,103,0,-1,9,0.66,0.66,1.47
995,46.316,58.65,0.2051,0.2059,5,0,88,0,-1,9,0.61,0.61,1.17
996,46.357,41.01,0.1959,0.2131,2,0,104,0,-1,9,0.07,0.07,0.78
997,46.4,42.34,0.1932,0.2176,7,0,64,0,-1,9,-0.27,-0.27,0.42
998,46.441,40.89,0.1923,0.2231,7,0,69,0,-1,9,-0.68,-0.68,0.03
999,46.489,48.22,0.1942,0.2311,6,0,68,0,-1,9,-1.28,-1.28,-0.43
1000,46.546,57.32,0.192,0.2397,9,0,72,0,-1,9,-1.93,-1.93,-0.95
1001,46.584,37.76,0.1805,0.2389,4,0,94,0,-1,9,-1.87,-1.87,-1.27
1002,46.63,46.24,0.173,0.2445,12,0,99,0,-1,9,-2.28,-2.28,-1.63
1003,46.681,51.2,0.172,0.2546,7,0,122,0,-1,9,-3.05,-3.05,-2.12
1004,46.729,47.8,0.165,0.2641,20,0,98,0,-1,9,-3.75,-3.75,-2.69
1005,46.781,51.73,0.1642,0.2751,10,0,114,0,-1,9,-4.58,-4.58,-3.35
1006,46.828,47.28,0.1609,0.2823,20,0,63,0,-1,9,-5.13,-5.13,-3.97
1007,46.878,49.65,0.1727,0.2946,16,0,33,0,-1,9,-6.05,-6.05,-4.7
1008,46.93,51.95,0.1619,0.3121,11,0,53,0,-1,9,-7.36,-7.36,-5.63
1009,46.971,41.21,0.168,0.323,4,0,47,0,-1,9,-8.18,-8.18,-6.52
1010,47.013,41.72,0.1684,0.3259,6,0,38,0,-1,9,-8.4,-8.4,-7.18
1011,47.07,57.47,0.1611,0.3255,1,0,37,0,-1,9,-8.37,-8.37,-7.59
1012,47.11,40.02,0.163,0.3305,2,0,48,0,-1,9,-8.74,-8.74,-8.0
1013,47.162,51.62,0.1677,0.3395,3,0,39,0,-1,9,-9.41,-9.41,-8.49
1014,47.209,47.65,0.1759,0.3416,0,0,32,0,-1,9,-9.57,-9.57,-8.87
1015,47.25,40.33,0.1754,0.3409,3,0,51,0,-1,9,-9.51,-9.51,-9.09
1016,47.298,48.06,0.1793,0.3424,4,0,49,0,-1,9,-9.63,-9.63,-9.28
1017,47.339,41.73,0.1715,0.3384,4,0,35,0,-1,9,-9.33,-9.33,-9.3
1018,47.39,50.81,0.1776,0.3362,10,0,38,0,-1,9,-9.16,-9.16,-9.25
1019,47.438,47.96,0.176,0.3287,12,0,44,0,-1,9,-8.6,-8.6,-9.02
1020,47.483,45.17,0.1677,0.3224,29,0,44,0,-1,9,-8.13,-8.13,-8.71
1021,47.535,51.15,0.1764,0.3264,37,0,40,0,-1,9,-8.43,-8.43,-8.61
1022,47.583,48.16,0.1823,0.3241,40,0,47,0,-1,9,-8.25,-8.25,-8.49
1023,47.629,46.57,0.1764,0.3141,63,0,60,0,-1,9,-7.51,-7.51,-8.15
1024,47.682,52.54,0.1838,0.3129,56,0,62,0,-1,9,-7.42,-7.42,-7.89
1025,47.73,47.81,0.1764,0.303,92,0,48,0,-1,9,-6.68,-6.68,-7.47
1026,47.789,59.56,0.1768,0.294,143,0,50,0,-1,9,-6.0,-6.0,-6.95
1027,47.829,40.17,0.1659,0.2859,184,0,61,0,-1,9,-5.4,-5.4,-6.41
1028,47.884,54.41,0.1748,0.2875,238,0,76,0,-1,9,-5.51,-5.51,-6.09
1029,47.93,46.31,0.1834,0.2859,354,0,75,0,-1,9,-5.4,-5.4,-5.85
1030,47.972,41.92,0.1833,0.286,381,0,73,0,-1,9,-5.4,-5.4,-5.69
1031,48.023,50.88,0.1861,0.2823,480,0,78,0,-1,9,-5.13,-5.13,-5.49
1032,48.07,47.22,0.1842,0.2812,607,0,108,0,-1,9,-5.04,-5.04,-5.33
1033,48.118,47.73,0.1847,0.2755,729,0,118,0,-1,9,-4.62,-4.62,-5.08
1034,48.169,50.71,0.1834,0.2717,906,1,114,0,-1,9,-4.33,-4.33,-4.82
1035,48.22,51.18,0.1948,0.2792,1105,1,116,0,-1,9,-4.89,-4.89,-4.84
1036,48.262,42.33,0.2006,0.2773,1445,1,134,0,-1,9,-4.75,-4.75,-4.81
1037,48.317,54.67,0.2016,0.2805,1693,1,180,0,-1,9,-4.99,-4.99,-4.87
1038,48.353,36.29,0.1975,0.2744,2264,1,194,0,-1,9,-4.53,-4.53,-4.75
1039,48.4,46.66,0.2029,0.2812,2701,1,232,0,-1,9,-5.04,-5.04,-4.85
1040,48.446,46.06,0.2016,0.2754,2986,1,258,0,-1,9,-4.6,-4.6,-4.77
1041,48.488,42.57,0.1951,0.272,2765,1,308,0,-1,9,-4.35,-4.35,-4.62
1042,48.532,43.3,0.1988,0.2702,1510,1,294,0,-1,9,-4.22,-4.22,-4.48
1043,48.586,54.82,0.2065,0.2802,852,1,364,0,-1,9,-4.96,-4.96,-4.65
1044,48.639,52.12,0.2053,0.2822,414,2,372,0,-1,10,-5.11,-5.11,-4.81
1045,48.688,48.96,0.2087,0.2908,0,0,482,0,-1,10,-5.76,-5.76,-5.14
1046,48.736,48.27,0.1997,0.2844,0,0,517,0,-1,10,-5.28,-5.28,-5.19
1047,48.776,39.77,0.2139,0.302,0,0,595,0,-1,10,-6.6,-6.6,-5.68
1048,48.821,45.57,0.2088,0.2998,0,0,665,0,-1,10,-6.43,-6.43,-5.95
1049,48.868,46.91,0.2084,0.311,0,0,745,0,-1,10,-7.28,-7.28,-6.41
1050,48.907,38.66,0.2231,0.3229,0,0,880,0,-1,10,-8.17,-8.17,-7.03
1051,48.956,49.33,0.224,0.3314,0,0,959,1,-1,10,-8.81,-8.81,-7.65
1052,49.0,43.79,0.235,0.3475,0,0,1195,1,-1,10,-10.01,-10.01,-8.48
1053,49.048,47.8,0.2311,0.3523,0,0,1320,1,-1,10,-10.37,-10.37,-9.14
1054,49.092,44.74,0.2401,0.3761,0,0,1506,1,-1,10,-12.16,-12.16,-10.2
1055,49.132,39.21,0.2448,0.3785,0,0,1762,1,-1,10,-12.34,-12.34,-10.95
1056,49.191,59.27,0.2429,0.3918,0,0,2060,1,-1,10,-13.33,-13.33,-11.78
1057,49.24,49.05,0.2566,0.4188,0,0,2827,1,-1,10,-15.36,-15.36,-13.03
1058,49.286,45.96,0.2602,0.4279,0,0,3271,1,-1,10,-16.04,-16.04,-14.09
1059,49.34,53.83,0.2573,0.4383,0,0,2969,1,-1,10,-16.82,-16.82,-15.04
1060,49.38,39.85,0.2701,0.4732,0,0,2002,1,-1,10,-19.44,-19.44,-16.58
1061,49.425,45.35,0.26,0.4793,0,0,1827,1,-1,10,-19.9,-19.9,-17.74
1062,49.467,42.53,0.2602,0.4985,0,0,1452,1,-1,10,-21.34,-20,-18.53
1063,49.516,48.18,0.2585,0.5202,0,0,932,1,-1,10,-22.97,-20,-19.05
1064,49.56,44.74,0.2607,0.5359,0,0,236,2,-1,10,-24.15,-20,-19.38
1065,49.612,52.16,0.2513,0.553,0,0,50,0,-1,10,-25.42,-20,-19.6
1066,49.655,42.04,0.2422,0.5588,0,0,53,0,-1,10,-25.86,-20,-19.74
1067,49.703,48.35,0.2275,0.5645,0,0,43,0,-1,10,-26.28,-20,-19.83
1068,49.75,47.38,0.2071,0.564,0,0,52,0,-1,10,-26.25,-20,-19.89
1069,49.795,44.38,0.1921,0.5733,0,0,51,0,-1,10,-26.95,-20,-19.93
1070,49.839,44.2,0.1805,0.5655,0,0,52,0,-1,10,-26.36,-20,-19.95
1071,49.878,38.71,0.1805,0.5628,2,0,57,0,-1,10,-26.16,-20,-19.97
1072,49.918,40.31,0.1632,0.5459,2,0,127,0,-1,10,-24.89,-20,-19.98
1073,49.958,40.6,0.142,0.5161,5,0,198,0,-1,10,-22.66,-20,-19.99
1074,50.01,51.63,0.1402,0.5027,4,0,156,0,-1,10,-21.65,-20,-19.99
1075,50.057,46.5,0.1384,0.4698,2,0,162,0,-1,10,-19.19,-19.19,-19.71
1076,50.112,55.27,0.1439,0.4516,2,0,139,0,-1,10,-17.82,-17.82,-19.05
1077,50.153,41.32,0.1533,0.4124,1,0,75,0,-1,10,-14.88,-14.88,-17.59
1078,50.196,42.51,0.1673,0.3745,3,0,73,0,-1,10,-12.03,-12.03,-15.65
1079,50.241,45.38,0.1739,0.3427,0,0,66,0,-1,10,-9.66,-9.66,-13.55
1080,50.298,57.07,0.1738,0.3202,2,0,80,0,-1,10,-7.96,-7.96,-11.59
1081,50.335,36.97,0.209,0.2723,2,0,76,0,-1,10,-4.37,-4.37,-9.07
1082,50.381,45.42,0.1846,0.2368,0,0,63,0,-1,10,-1.71,-1.71,-6.49
1083,50.423,42.49,0.1903,0.2187,5,0,59,0,-1,10,-0.35,-0.35,-4.34
1084,50.47,46.9,0.1909,0.2039,0,0,67,0,-1,10,0.76,0.76,-2.56
1085,50.522,51.9,0.207,0.2003,4,0,92,0,-1,10,1.03,1.03,-1.3
1086,50.565,42.93,0.2173,0.1885,0,0,76,0,-1,10,1.91,1.91,-0.18
1087,50.613,48.03,0.2166,0.1743,0,0,90,0,-1,10,2.98,2.98,0.93
1088,50.662,48.9,0.2195,0.175,0,0,71,0,-1,10,2.93,2.93,1.63
1089,50.71,48.29,0.212,0.165,2,0,98,0,-1,10,3.67,3.67,2.34
1090,50.772,61.99,0.2177,0.1763,0,0,77,0,-1,10,2.83,2.83,2.51
1091,50.81,38.48,0.2128,0.186,5,0,84,0,-1,10,2.1,2.1,2.37
1092,50.852,42.01,0.2263,0.1903,3,0,75,0,-1,10,1.78,1.78,2.16
1093,50.908,55.8,0.207,0.1874,1,0,85,0,-1,10,1.99,1.99,2.1
1094,50.946,37.76,0.2301,0.2064,7,0,90,0,-1,10,0.57,0.57,1.57
1095,50.99,43.7,0.2156,0.1987,3,0,71,0,-1,10,1.15,1.15,1.42
1096,51.042,52.56,0.2076,0.1995,2,0,78,0,-1,10,1.09,1.09,1.3
1097,51.082,39.5,0.2086,0.2152,0,0,76,0,-1,10,-0.09,-0.09,0.82
1098,51.134,52.47,0.2037,0.22,3,0,64,0,-1,10,-0.45,-0.45,0.37
1099,51.172,37.87,0.1994,0.2237,1,0,88,0,-1,10,-0.73,-0.73,-0.01
1100,51.215,42.69,0.1973,0.2291,4,0,104,0,-1,10,-1.13,-1.13,-0.4
1101,51.257,42.58,0.1895,0.2345,2,0,102,0,-1,10,-1.54,-1.54,-0.8
1102,51.307,49.68,0.1956,0.2404,4,0,118,0,-1,10,-1.98,-1.98,-1.21
1103,51.356,49.21,0.1894,0.2562,4,0,134,0,-1,10,-3.16,-3.16,-1.9
1104,51.395,39.1,0.1845,0.2598,1,0,165,0,-1,10,-3.44,-3.44,-2.44
1105,51.432,37.08,0.182,0.2647,7,0,118,0,-1,10,-3.8,-3.8,-2.91
1106,51.472,39.41,0.1644,0.2638,7,0,147,0,-1,10,-3.74,-3.74,-3.2
1107,51.53,58.43,0.162,0.2732,10,0,172,0,-1,10,-4.44,-4.44,-3.64
1108,51.569,38.75,0.1629,0.2865,2,0,172,0,-1,10,-5.44,-5.44,-4.27
1109,51.627,57.56,0.1565,0.2925,4,0,202,0,-1,10,-5.89,-5.89,-4.83
1110,51.664,37.52,0.1462,0.297,8,0,242,0,-1,10,-6.22,-6.22,-5.32
1111,51.703,38.76,0.1398,0.309,5,0,246,0,-1,10,-7.12,-7.12,-5.95
1112,51.75,47.53,0.1363,0.3134,3,0,262,0,-1,10,-7.46,-7.46,-6.48
1113,51.797,46.35,0.1423,0.3248,3,0,276,0,-1,10,-8.31,-8.31,-7.12
1114,51.843,45.87,0.1386,0.3345,0,0,290,0,-1,10,-9.03,-9.03,-7.79
1115,51.895,52.57,0.142,0.3373,0,0,240,0,-1,10,-9.25,-9.25,-8.3
1116,51.937,41.88,0.1465,0.3444,2,0,305,0,-1,10,-9.78,-9.78,-8.82
1117,51.985,48.4,0.1385,0.3381,2,0,245,0,-1,10,-9.31,-9.31,-8.99
1118,52.034,48.93,0.1395,0.336,2,0,256,0,-1,10,-9.15,-9.15,-9.05
1119,52.087,52.52,0.151,0.3457,1,0,278,0,-1,10,-9.88,-9.88,-9.34
1120,52.145,58.24,0.1483,0.3462,0,0,253,0,-1,10,-9.91,-9.91,-9.54
1121,52.185,39.94,0.1423,0.3438,1,0,242,0,-1,10,-9.73,-9.73,-9.61
1122,52.229,43.53,0.1452,0.3392,0,0,295,0,-1,10,-9.39,-9.39,-9.53
1123,52.269,40.73,0.1474,0.3384,1,0,241,0,-1,10,-9.33,-9.33,-9.46
1124,52.313,43.23,0.1491,0.3388,0,0,262,0,-1,10,-9.36,-9.36,-9.43
1125,52.353,40.57,0.1488,0.3334,0,0,276,0,-1,10,-8.95,-8.95,-9.26
1126,52.394,40.78,0.1527,0.3352,0,0,271,0,-1,10,-9.09,-9.09,-9.2
1127,52.435,40.55,0.1591,0.3325,2,0,318,0,-1,10,-8.89,-8.89,-9.09
1128,52.473,38.2,0.155,0.3333,0,0,273,0,-1,10,-8.95,-8.95,-9.04
1129,52.514,41.69,0.157,0.3238,0,0,268,0,-1,10,-8.24,-8.24,-8.76
1130,52.576,61.63,0.1559,0.3222,5,0,269,0,-1,10,-8.11,-8.11,-8.53
1131,52.617,41.18,0.1618,0.3166,7,0,303,0,-1,10,-7.69,-7.69,-8.24
1132,52.657,39.52,0.1631,0.3184,18,0,299,0,-1,10,-7.83,-7.83,-8.09
1133,52.704,47.45,0.1575,0.3042,31,0,298,0,-1,10,-6.77,-6.77,-7.63
1134,52.762,58.17,0.1573,0.3022,19,0,346,0,-1,10,-6.61,-6.61,-7.27
1135,52.805,42.39,0.1695,0.307,60,0,363,0,-1,10,-6.97,-6.97,-7.17
1136,52.855,50.74,0.166,0.2986,59,0,328,0,-1,10,-6.34,-6.34,-6.88
1137,52.905,49.95,0.1705,0.3077,104,0,309,0,-1,10,-7.03,-7.03,-6.93
1138,52.947,41.16,0.1741,0.2988,121,0,285,0,-1,10,-6.36,-6.36,-6.73
1139,53.005,58.49,0.1802,0.3009,189,0,354,0,-1,10,-6.51,-6.51,-6.66
1140,53.046,41.09,0.1841,0.3009,285,0,361,0,-1,10,-6.51,-6.51,-6.61
1141,53.09,43.51,0.1785,0.29,315,0,307,0,-1,10,-5.7,-5.7,-6.29
1142,53.126,36.61,0.201,0.2939,389,0,301,0,-1,10,-5.99,-5.99,-6.19
1143,53.167,40.81,0.218,0.3089,431,0,394,0,-1,10,-7.12,-7.12,-6.51
1144,53.213,45.43,0.2348,0.3307,610,0,356,0,-1,10,-8.75,-8.75,-7.3
1145,53.249,36.81,0.2757,0.3777,793,0,393,0,-1,10,-12.28,-12.28,-9.04
1146,53.295,45.66,0.2963,0.3941,925,1,442,0,-1,10,-13.51,-13.51,-10.61
1147,53.344,48.7,0.2952,0.4185,1151,1,395,0,-1,10,-15.34,-15.34,-12.26
1148,53.386,42.31,0.278,0.4631,1559,1,442,0,-1,10,-18.68,-18.68,-14.51
1149,53.443,57.33,0.1988,0.46,664,2,525,0,-1,11,-18.45,-18.45,-15.89
1150,53.482,38.85,0.1986,0.4031,383,0,536,0,-1,11,-14.18,-14.18,-15.29
1151,53.526,43.75,0.1988,0.3746,271,0,497,0,-1,11,-12.05,-12.05,-14.16
1152,53.575,48.83,0.1935,0.366,136,0,578,0,-1,11,-11.4,-11.4,-13.19
1153,53.622,47.13,0.198,0.3398,0,0,769,0,-1,11,-9.43,-9.43,-11.88
1154,53.661,39.43,0.1957,0.3339,0,0,663,0,-1,11,-8.99,-8.99,-10.87
1155,53.702,40.68,0.1871,0.3259,0,0,815,0,-1,11,-8.4,-8.4,-10.0
1156,53.751,49.01,0.1912,0.3425,0,0,803,0,-1,11,-9.64,-9.64,-9.87
1157,53.808,56.79,0.1876,0.3395,0,0,908,0,-1,11,-9.41,-9.41,-9.71
1158,53.852,43.95,0.183,0.3455,0,0,1115,1,-1,11,-9.86,-9.86,-9.76
1159,53.897,45.09,0.183,0.3652,0,0,1258,1,-1,11,-11.34,-11.34,-10.31
1160,53.948,50.76,0.1793,0.3673,0,0,1417,1,-1,11,-11.49,-11.49,-10.73
1161,54.007,59.61,0.1788,0.3731,0,0,1896,1,-1,11,-11.93,-11.93,-11.15
1162,54.043,35.58,0.1836,0.389,0,0,2184,1,-1,11,-13.12,-13.12,-11.84
1163,54.082,39.19,0.1795,0.413,0,0,2722,1,-1,11,-14.93,-14.93,-12.92
1164,54.125,42.58,0.1702,0.3945,0,0,3236,1,-1,11,-13.54,-13.54,-13.14
1165,54.178,53.88,0.1718,0.4127,0,0,3973,1,-1,11,-14.9,-14.9,-13.75
1166,54.236,57.19,0.1702,0.4217,0,0,4196,1,-1,11,-15.58,-15.58,-14.39
